2023-05-29T17:05:39Z
 
Index_No.    Distance
1060      0.1255347
1060      0.1262161
1060      0.1269112
1060      0.1278731
1060      0.1278731
1060      0.1280016
1060      0.1286771
1060      0.1288359
1060      0.128965
1060      0.1289942
1060      0.129061
1060      0.1290591
1060      0.129055
1060      0.1288549
1060      0.1288248
1060      0.1286265
1060      0.1283454
1060      0.1281035
1060      0.1269115
1060      0.1260344
1060      0.124353
1060      0.1221354
1060      0.1212801
1060      0.1209962
1060      0.1197721
1060      0.1181315
1060      0.1098174
1060      0.1075882
1060      0.1089198
1060      0.1082615
1060      0.1045541
1060      0.1051252
1060      0.1038647
1060      0.09749769
1060      0.09734736
1060      0.09714572
1060      0.09682508
1060      0.09657597
1060      0.09634133
1060      0.09591141
1060      0.09591141
1060      0.09591141
1060      0.09512588
1992      6.640219
1992      6.64046
1992      6.640706
1992      6.640951
1992      6.641186
1992      6.641453
1992      6.6417
1992      6.6417
1992      6.642183
1992      6.642353
1992      6.642473
1992      6.642587
1992      6.64278
1992      6.643018
1992      6.643306
1992      6.644161
1992      6.644161
1992      6.645166
1992      6.646165
1992      6.645651
1992      6.646553
1992      6.647019
1992      6.647473
1992      6.647652
1992      6.648519
1992      6.648519
1992      6.650908
1992      6.651666
1992      6.652645
1992      6.653335
1992      6.654126
1992      6.655518
1992      6.657167
1992      6.657167
1992      6.657167
1992      6.659755
1992      6.661934
1992      6.663182
1992      6.66398
1992      6.664726
1992      6.665538
1992      6.666526
1992      6.668059
1992      6.668059
1992      6.668247
1992      6.668147
1992      6.668133
1992      6.667976
1992      6.667669
1992      6.667222
1992      6.666073
1992      6.665237
1992      6.664385
1992      6.663375
1992      6.662322
1992      6.659789
1992      6.659789
1992      6.657068
1992      6.655396
1992      6.743742
1992      6.742043
1992      6.731918
1992      6.723768
1992      6.717363
1992      6.682995
1992      6.623852
1992      6.566576
1992      6.509944
1992      6.453658
1992      6.397827
1992      6.342547
1992      6.291375
1992      6.234578
1992      6.180547
1992      6.126861
1992      6.070025
1992      6.016261
1992      5.963204
1992      5.910948
1992      5.859817
1992      5.813579
1992      5.76303
1992      5.71611
1992      5.67116
1992      5.625366
1992      5.584375
1992      5.547162
1992      5.514093
1992      5.485798
1992      5.462965
1992      5.446228
1992      5.437101
1992      5.436774
1992      5.449047
1992      5.477969
1992      5.484068
1992      5.483438
1992      5.479773
1992      5.476055
1992      5.469076
1992      5.46633
1992      5.457221
1992      5.443517
1992      5.434671
1992      5.426159
1992      5.417813
1992      5.413197
1992      5.410459
1992      5.41415
1992      5.403525
1992      5.421402
1992      5.417953
1992      5.411561
1992      5.405134
1992      5.391986
1992      5.380652
1992      5.376699
1992      5.379681
1992      5.38611
1992      5.393575
1992      5.420952
1992      5.439427
1992      5.452612
1992      5.478347
1992      5.499524
1992      5.520506
1992      5.560181
1992      5.560181
1992      5.557041
1992      5.667712
1992      5.75447
1992      5.790396
1992      5.83162
1992      5.869621
1992      5.868873
1992      5.949471
1992      5.949244
1992      6.035521
1992      6.074366
1992      6.132588
1992      6.166999
1992      6.19278
1992      6.215308
1992      6.2496
1992      6.098645
1992      6.098968
1992      6.099158
1992      6.099501
1992      6.100246
1992      6.101136
1992      6.101325
1992      6.102236
1992      6.103795
1992      6.104987
1992      6.105537
1992      6.106634
1992      6.107082
1992      6.106642
1992      6.106864
1992      6.106666
1992      6.10622
1992      6.105603
1992      6.104964
1992      6.104103
1992      6.103169
1992      6.102431
1992      6.101223
1992      6.097627
1992      6.09339
1992      6.089738
1992      6.08523
1992      6.080171
1992      6.242562
1992      6.170641
1992      5.973452
1992      5.848757
1992      5.739115
1992      5.609327
1992      5.467987
1992      5.319481
1992      5.159614
1992      5.006973
1992      4.98941
1992      4.49038
1992      4.481017
1992      4.221749
1992      4.064795
1992      3.903058
1992      3.754696
1992      3.632334
1992      3.488598
1992      3.390087
1992      3.37916
1992      3.074518
1992      2.995224
1992      2.920235
1992      2.865985
1992      2.767147
1992      2.68863
1992      2.615359
1992      2.548097
1992      2.543403
1992      2.41153
1992      2.280746
1992      2.270401
1992      2.208642
1992      2.17761
1992      2.129029
1992      2.070818
1992      2.008012
1992      1.938633
1992      1.84587
1992      1.783158
1992      1.718857
1992      1.704692
1992      1.652691
1992      1.611173
1992      1.584461
1992      1.536368
1992      1.533337
1992      1.410492
1992      1.293943
1992      1.291303
1992      1.238296
1992      1.191952
1992      1.134411
1992      1.089554
1992      1.051822
1992      1.047483
1992      0.8539809
1992      0.8203526
1992      0.7609189
1992      0.7025902
1992      0.6437569
1992      0.5867242
1992      0.5405228
1992      0.4304648
1992      0.4304648
1992      0.4292552
1992      0.3723569
1992      0.3346585
1992      0.2879273
1992      0.2649775
1992      0.2436367
1992      0.2072965
1992      0.195988
1992      0.1879961
1992      0.1759467
1992      0.1550682
1992      0.1491413
1992      0.1456165
1992      0.1488205
1992      0.1483461
1992      0.1456498
1992      0.1432594
1992      0.1327823
1992      0.1324749
1992      0.1226174
1992      0.108349
1992      0.1079888
1992      0.1058348
1992      0.1036527
1992      0.1015414
1992      0.1000849
1992      0.0987327
1992      0.09857636
1992      0.09786838
1992      0.09788174
1992      0.0958519
1992      0.09470759
1992      0.09456804
1992      0.09500518
1992      0.09711743
1992      0.09717568
1992      0.09762377
1992      0.0985191
1992      0.100434
1992      0.1027338
1992      0.1060503
1992      0.1070335
1992      0.1093075
1992      0.1124676
1992      0.1149119
1992      0.1164117
1992      0.1172754
1992      0.1222101
1992      0.1242479
1992      0.1270758
1992      0.1298217
1992      0.1314612
1992      0.133667
1992      0.135399
1992      0.138116
1992      0.1394383
1992      0.1467541
1992      0.1492535
1992      0.1513658
1992      0.1532878
1992      0.1550577
1992      0.1559706
1992      0.157008
1992      0.1545815
1992      0.1550491
1992      0.155805
1992      0.1557413
1992      0.1553695
1992      0.1551822
1992      0.154977
1992      0.1547738
1992      0.1545223
1992      0.1545223
1992      0.1545223
1992      0.1535919
1992      0.1524598
1992      0.1519247
1992      0.1515542
1992      0.1510282
1992      0.1502466
1992      0.1497744
1992      0.1494636
1992      0.1494636
1992      0.1490978
1992      0.1489798
1992      0.14855
1992      0.1482332
1992      0.1479058
1992      0.1471631
1992      0.146834
1992      0.146834
1992      0.146834
1992      0.1460684
1992      0.1456758
1992      0.1461749
1992      0.1458834
1992      0.1457356
1992      0.1454938
1992      0.1455364
1992      0.1459644
1992      0.1459644
1992      0.1460602
1992      0.1460635
1992      0.1460635
1992      0.1462975
1992      0.1466245
1992      0.1461706
1992      0.1462751
1992      0.1461891
1992      0.1461891
1992      0.1461885
1992      0.1463222
1992      0.1462771
1992      0.1463074
1992      0.1461455
1992      0.1459242
1992      0.1454205
1992      0.1442733
1992      0.1442733
1992      0.14331
1992      0.1422814
1992      0.1415054
1992      0.1409349
1992      0.140132
1992      0.1389387
1992      0.1376532
1992      0.1354079
1992      0.1354079
1992      0.1354079
1992      0.1315793
1992      0.1297293
1992      0.1282735
1992      0.1248342
1992      0.1232354
1992      0.1219008
1992      0.1204099
1992      0.1191807
1992      0.1191807
1992      0.1165286
1992      0.1153173
1992      0.1141244
1992      0.1133408
1992      0.1119841
1992      0.1092849
1992      0.1084721
1992      0.107362
1992      0.107362
1992      0.1053194
1992      0.1043223
1992      0.1033742
1992      0.1014573
1992      0.1005565
1992      0.09981567
1992      0.09899814
1992      0.09850355
1992      0.09814848
1992      0.09782467
1992      0.09760027
1992      0.09729962
1992      0.09693725
1992      0.09612676
1992      0.09570725
1992      0.09540251
1992      0.09524114
1992      0.09511852
1992      0.09511852
1992      0.09477355
1992      0.09462998
1992      0.09443984
1992      0.09427574
1992      0.09400842
1992      0.09386224
1992      0.09355006
1992      0.09361399
1992      0.09361399
1992      0.0935433
1992      0.09382
1992      0.09396206
1992      0.09409294
1992      0.09420011
1992      0.09474432
1992      0.09461565
1992      0.09462571
1992      0.09462571
1992      0.09522919
1992      0.09547125
1992      0.09570368
1992      0.0959574
1992      0.09614682
1992      0.09645026
1992      0.09658626
1992      0.09658626
1992      0.0969138
1992      0.09749666
1992      0.09795745
1992      0.09801905
1992      0.09834583
1992      0.09879587
1992      0.09896088
1992      0.09899822
1992      0.09928869
1992      0.09955069
1992      0.09971312
1992      0.09987204
1992      0.1000257
1992      0.100248
1992      0.1005007
1992      0.1008341
1853      5.859958
1853      5.859476
1853      5.859646
1853      5.859646
1853      5.859646
1853      5.858611
1853      5.858416
1853      5.858359
1853      5.857826
1853      5.857971
1853      5.8574
1853      5.857199
1853      5.857199
1853      5.857232
1853      5.856134
1853      5.855566
1853      5.855586
1853      5.854872
1853      5.854872
1853      5.854544
1853      5.853627
1853      5.853627
1853      5.853382
1853      5.852697
1853      5.851846
1853      5.850954
1853      5.850177
1853      5.972761
1853      5.969938
1853      5.965671
1853      5.961257
1853      5.957836
1853      5.954463
1853      5.948937
1853      5.93072
1853      5.911629
1853      5.89168
1853      5.87073
1853      5.849132
1853      5.826837
1853      5.802308
1853      5.777362
1853      5.752684
1853      5.727619
1853      5.704576
1853      5.681934
1853      5.658519
1853      5.635875
1853      5.618217
1853      5.59888
1853      5.582137
1853      5.57165
1853      5.56765
1853      5.568417
1853      5.576253
1853      5.592875
1853      5.616904
1853      5.655447
1853      5.707041
1853      5.774419
1853      5.857026
1853      5.95588
1853      6.080348
1853      6.20127
1853      6.325863
1853      6.374638
1853      6.409652
1853      6.43861
1853      6.472616
1853      6.506947
1853      6.573501
1853      6.602503
1853      6.630894
1853      6.658851
1853      6.67934
1853      6.699311
1853      6.640158
1853      6.6427
1853      6.643516
1853      6.645178
1853      6.648704
1853      6.651486
1853      6.653823
1853      6.655661
1853      6.656179
1853      6.659598
1853      6.662093
1853      6.663764
1853      6.665243
1853      6.666852
1853      6.668483
1853      6.670129
1853      6.671846
1853      6.672404
1853      6.674931
1853      6.676378
1853      6.676638
1853      6.677312
1853      6.678425
1853      6.680637
1853      6.681912
1853      6.683069
1853      6.683593
1853      6.685888
1853      6.687362
1853      6.688322
1853      6.688965
1853      6.68961
1853      6.690575
1853      6.691608
1853      6.692523
1853      6.693182
1853      6.69446
1853      6.695264
1853      6.695523
1853      6.695955
1853      6.696513
1853      6.696911
1853      6.697298
1853      6.699515
1853      6.70092
1853      6.70118
1853      6.702545
1853      6.702825
1853      6.702616
1853      6.702058
1853      6.701758
1853      6.701261
1853      6.70031
1853      6.698919
1853      6.698575
1853      6.698217
1853      6.696095
1853      6.695848
1853      6.695565
1853      6.6953
1853      6.69507
1853      6.694592
1853      6.69415
1853      6.694057
1853      6.693294
1853      6.693191
1853      6.692317
1853      6.692204
1853      6.691151
1853      6.690465
1853      6.689898
1853      6.68912
1853      6.688963
1853      6.68755
1853      6.685802
1853      6.684717
1853      6.683661
1853      6.68334
1853      6.681427
1853      6.680184
1853      6.67889
1853      6.67719
1853      6.674323
1853      6.672033
1853      6.669301
1853      6.666138
1853      6.661615
1853      6.657964
1853      6.65404
1853      6.649788
1853      6.64461
1853      6.642323
1853      6.629328
1853      6.615047
1853      6.605446
1853      6.595302
1853      6.584924
1853      6.574149
1853      6.562712
1853      6.551084
1853      6.546367
1853      6.525288
1853      6.503727
1853      6.491872
1853      6.48002
1853      6.467869
1853      6.455941
1853      6.437537
1853      6.4219
1853      6.417227
1853      6.410172
1853      6.398766
1853      6.380588
1853      6.365319
1853      6.353824
1853      6.341941
1853      6.32249
1853      6.305468
1853      6.409063
1853      6.395361
1853      6.212323
1853      6.111751
1853      5.994311
1853      5.875381
1853      5.74124
1853      5.602677
1853      5.466197
1853      5.341401
1853      5.216226
1853      4.977794
1853      4.855044
1853      4.726585
1853      4.594132
1853      4.458637
1853      4.329389
1853      4.094118
1853      3.993544
1853      3.898171
1853      3.89337
1853      3.786927
1853      3.701029
1853      3.520796
1853      3.419402
1853      3.311731
1853      3.204109
1853      3.078815
1853      2.880419
1853      2.873898
1853      2.671131
1853      2.583112
1853      2.484522
1853      2.400128
1853      2.310859
1853      2.215452
1853      2.040339
1853      1.960968
1853      1.95691
1853      1.79625
1853      1.713721
1853      1.645715
1853      1.584504
1853      1.533614
1853      1.445524
1853      1.405163
1853      1.404255
1853      1.363676
1853      1.29275
1853      1.249213
1853      1.212378
1853      1.177077
1853      1.143628
1853      1.1236
1853      1.093087
1853      1.037402
1853      1.037402
1853      1.035595
1853      0.9395863
1853      0.8949779
1853      0.8543197
1853      0.7932761
1853      0.685234
1853      0.6410769
1853      0.6400955
1853      0.5906927
1853      0.5883429
1853      0.4860377
1853      0.4635929
1853      0.4442771
1853      0.4314899
1853      0.4189604
1853      0.4161911
1853      0.4110646
1853      0.4134469
1853      0.4135748
1853      0.4207601
1853      0.4200139
1853      0.4248118
1853      0.4154726
1853      0.4152241
1853      0.4151693
1853      0.4148948
1853      0.4148948
1853      0.4147168
1853      0.4136457
1853      0.412635
1853      0.412166
1853      0.4119222
1853      0.4118368
1853      0.411162
1853      0.4114674
1853      0.4114902
1853      0.4116062
1853      0.4120363
1853      0.4143615
1853      0.4153442
1853      0.4159791
1853      0.4161475
1853      0.4158457
1853      0.4158646
1853      0.4151423
1853      0.414139
1853      0.4137842
1853      0.4117576
1853      0.4102358
1853      0.4090843
1853      0.4078945
1853      0.4047111
1853      0.403864
1853      0.402321
1853      0.4005196
1853      0.3998218
1853      0.3960301
1853      0.3942623
1853      0.392984
1853      0.392462
1853      0.3911993
1853      0.389813
1853      0.3869809
1853      0.3856344
1853      0.3847979
1853      0.3801189
1853      0.3771528
1853      0.3746164
1853      0.3720041
1853      0.3695906
1853      0.3664996
1853      0.3641045
1853      0.3626426
1853      0.3617997
1853      0.3570509
1853      0.3538616
1853      0.3508824
1853      0.3478467
1853      0.3439796
1853      0.3405817
1853      0.3347219
1853      0.331385
1853      0.3276858
1853      0.3241649
1853      0.3200163
1853      0.3163342
1853      0.3115884
1853      0.3061445
1853      0.3057059
1853      0.3030757
1853      0.3000076
1853      0.2956666
1853      0.2950411
1853      0.2915089
1853      0.2887673
1853      0.2852358
1853      0.2844618
1853      0.2805927
1853      0.2803289
1853      0.278522
1853      0.2760793
1853      0.2747217
1853      0.267499
1853      0.2647983
1853      0.2613357
1853      0.2562243
1853      0.2543737
1853      0.2539405
1853      0.2513172
1853      0.2486992
1853      0.2466111
1853      0.2438617
1853      0.2421137
1853      0.240305
1853      0.2369621
1853      0.2352517
1853      0.2347742
1853      0.2313431
1853      0.22611
1853      0.2253712
1853      0.221332
1853      0.2192626
1853      0.2170587
1853      0.2126456
1853      0.2092018
1853      0.2052433
1853      0.2025329
1853      0.1990335
1853      0.1970254
1853      0.1960128
1853      0.1905412
1853      0.1877839
1853      0.1849543
1853      0.1801971
1853      0.1774477
1853      0.1744333
1853      0.1718716
1853      0.1718716
1853      0.170519
1853      0.1635214
1853      0.1610097
1853      0.1586665
1853      0.1546524
1853      0.1523055
1853      0.1499086
1853      0.1482984
1853      0.1482984
1853      0.1471186
1853      0.1408688
1853      0.1385162
1853      0.1363786
1853      0.1329335
1853      0.1317833
1853      0.1296163
1853      0.1280599
1853      0.1269515
1853      0.1266271
1853      0.1248246
1853      0.1234445
1853      0.121193
1853      0.1204382
1853      0.1197275
1853      0.11912
1853      0.1186992
1853      0.1188653
1853      0.1184307
1853      0.1189687
1853      0.1202388
1853      0.1215788
1853      0.12283
1853      0.1244221
1853      0.1269062
1853      0.1280825
1853      0.1277155
1853      0.128958
1853      0.1302334
1853      0.1300572
1853      0.127983
1853      0.123595
1853      0.1221991
1853      0.121436
1853      0.1213663
1853      0.1216451
1853      0.1216451
1853      0.1221326
1853      0.1229812
1853      0.1233298
1853      0.1239345
1853      0.124514
1853      0.1251651
1853      0.1256252
1853      0.1259645
1853      0.1259645
1853      0.1268201
1853      0.1270743
1853      0.1273862
1853      0.1279171
1853      0.1281397
1853      0.1281397
1853      0.1280879
1853      0.1279195
1853      0.1279088
1853      0.1277176
1853      0.1274199
1853      0.1270624
1853      0.1266099
1853      0.1261538
1853      0.1254458
1853      0.1247796
1853      0.123957
1853      0.1230432
1853      0.1220677
1853      0.1210007
1853      0.1199739
1853      0.1177548
1853      0.1165568
1853      0.1154075
1853      0.1141791
1853      0.112945
1853      0.112945
1853      0.112945
1853      0.1075273
1853      0.1061161
1853      0.1046786
1853      0.1032182
1853      0.1017516
1853      0.1002214
1853      0.09869345
1853      0.09711847
1853      0.09711847
1853      0.09254749
1853      0.09114587
1853      0.0898064
1853      0.08860822
1853      0.08756831
1853      0.08756831
1853      0.0867198
1853      0.08535052
1853      0.08535052
1853      0.0840476
1853      0.0838379
1853      0.08372588
1853      0.08378267
1853      0.08399384
1853      0.08432152
1853      0.08475213
1853      0.08522101
1853      0.08522101
1853      0.08626577
1853      0.08689464
1853      0.08713709
1853      0.0871996
1853      0.08705387
1853      0.08685225
1853      0.08679104
1853      0.0867025
1853      0.08669929
1853      0.08669929
1853      0.0868201
1853      0.08689172
1853      0.08701532
1853      0.0871309
1853      0.08727042
1853      0.08740133
1853      0.08758429
1853      0.08773477
1853      0.08773477
1853      0.08817653
1853      0.08837534
1853      0.08856643
1853      0.08884445
1853      0.08915957
1853      0.08956718
1853      0.09013012
3549      2.388532
3549      2.38798
3549      2.387509
3549      2.387051
3549      2.386641
3549      2.386641
3549      2.386527
3549      2.386469
3549      2.386486
3549      2.386486
3549      2.386486
3549      2.386602
3549      2.386619
3549      2.386991
3549      2.386719
3549      2.386825
3549      2.387043
3549      2.387142
3549      2.387187
3549      2.38727
3549      2.387506
3549      2.387587
3549      2.387613
3549      2.387542
3549      2.387654
3549      2.387873
3549      2.387977
3549      2.349862
3549      2.350345
3549      2.350363
3549      2.350368
3549      2.349684
3549      2.348348
3549      2.346019
3549      2.34076
3549      2.336741
3549      2.330943
3549      2.324234
3549      2.315589
3549      2.305786
3549      2.295133
3549      2.282613
3549      2.260936
3549      2.253281
3549      2.246308
3549      2.239496
3549      2.232867
3549      2.225969
3549      2.214999
3549      2.203909
3549      2.190953
3549      2.176181
3549      2.158753
3549      2.139068
3549      2.116056
3549      2.08987
3549      2.064453
3549      2.031881
3549      1.996555
3549      1.958112
3549      1.913278
3549      1.865192
3549      1.814042
3549      1.760015
3549      1.703738
3549      1.64819
3549      1.585524
3549      1.515702
3549      1.446322
3549      1.378857
3549      1.307442
3549      1.229314
3549      1.11444
3549      1.08975
3549      1.064016
3549      1.059901
3549      0.999734
3549      0.9667611
3549      0.9209344
3549      0.9016891
3549      0.8856443
3549      0.8728826
3549      0.8599818
3549      0.8578686
3549      0.8575236
3549      0.8557863
3549      0.8674917
3549      0.876314
3549      0.8959312
3549      0.952175
3549      0.9885223
3549      1.045748
3549      1.132451
3549      1.205714
3549      1.208414
3549      1.409622
3549      1.508547
3549      1.616915
3549      1.824543
3549      1.920141
3549      2.014182
3549      2.083171
3549      2.148543
3549      2.151059
3549      2.268215
3549      2.30953
3549      2.345483
3549      2.359769
3549      2.367656
3549      2.362753
3549      2.349566
3549      2.341747
3549      2.31844
3549      2.289714
3549      2.239862
3549      2.210136
3549      2.167418
3549      2.068553
3549      2.023049
3549      1.95806
3549      1.904483
3549      1.856294
3549      1.851686
3549      1.676848
3549      1.67536
3549      1.619759
3549      1.546664
3549      1.429808
3549      1.367513
3549      1.298903
3549      1.194525
3549      1.191602
3549      1.101885
3549      1.033617
3549      0.9750191
3549      0.8649325
3549      0.8113804
3549      0.7570456
3549      0.7154962
3549      0.6705431
3549      0.6674366
3549      0.5753444
3549      0.5235755
3549      0.4836411
3549      0.4268835
3549      0.3969572
3549      0.353449
3549      0.3520471
3549      0.3421807
3549      0.3402541
3549      0.3089147
3549      0.2862069
3549      0.2767339
3549      0.2666133
3549      0.2605951
3549      0.2577122
3549      0.2515674
3549      0.245854
3549      0.241121
3549      0.2399875
3549      0.2395387
3549      0.2350081
3549      0.226412
3549      0.2099931
3549      0.2002037
3549      0.1936713
3549      0.1817396
3549      0.1727986
3549      0.171161
3549      0.1618264
3549      0.1553391
3549      0.1513389
3549      0.1468352
3549      0.1438948
3549      0.1413811
3549      0.1364866
3549      0.1345063
3549      0.1335979
3549      0.1279674
3549      0.1223288
3549      0.1220532
3549      0.1207826
3549      0.1206659
3549      0.1198576
3549      0.1188104
3549      0.1178604
3549      0.1180976
3549      0.1194613
3549      0.1195751
3549      0.1197348
3549      0.1210481
3549      0.1237615
3549      0.1244922
3549      0.1252118
3549      0.1266535
3549      0.1282552
3549      0.1300827
3549      0.1322361
3549      0.1334612
3549      0.1347163
3549      0.1355999
3549      0.1361167
3549      0.1362637
3549      0.136083
3549      0.1349958
3549      0.1340475
3549      0.1330788
3549      0.1323728
3549      0.1322286
3549      0.1314498
3549      0.131199
3549      0.1313551
3549      0.1309768
3549      0.1300576
3549      0.1298932
3549      0.1289256
3549      0.1274641
3549      0.1254847
3549      0.1236713
3549      0.1222183
3549      0.1208098
3549      0.1199932
3549      0.1188554
3549      0.1187238
3549      0.1185027
3549      0.1184722
3549      0.1188623
3549      0.1189506
3549      0.1192547
3549      0.1200226
3549      0.1208844
3549      0.1215692
3549      0.1220503
3549      0.1212459
3549      0.1201898
3549      0.1203146
3549      0.1203146
3549      0.1203146
3549      0.1212042
3549      0.1218139
3549      0.1218139
3549      0.1227012
3549      0.1230874
3549      0.1230874
3549      0.1233481
3549      0.1238971
3549      0.1240641
3549      0.1242848
3549      0.1244169
3549      0.1243774
3549      0.1244826
3549      0.1244429
3549      0.1245513
3549      0.1244901
3549      0.1245845
3549      0.1244641
3549      0.1245338
3549      0.1244383
3549      0.1242968
3549      0.1242968
3549      0.1238673
3549      0.1236483
3549      0.1232899
3549      0.1231468
3549      0.1225373
3549      0.122027
3549      0.1214311
3549      0.1202398
3549      0.1202398
3549      0.1194622
3549      0.1187173
3549      0.1171279
3549      0.1162343
3549      0.1154181
3549      0.1146247
3549      0.1136898
3549      0.1125865
3549      0.1116793
3549      0.1096867
3549      0.1086868
3549      0.107669
3549      0.1066251
3549      0.105489
3549      0.1043575
3549      0.1029825
3549      0.1016545
3549      0.1001683
3549      0.09676124
3549      0.09521915
3549      0.09361891
3549      0.09185244
3549      0.09037226
3549      0.08875925
3549      0.08719786
3549      0.0855937
3549      0.08404161
3549      0.08404161
3549      0.07984437
3549      0.07984437
3549      0.07870808
3549      0.07680325
3549      0.07615691
3549      0.07562277
3549      0.07527715
3549      0.07502224
3549      0.07502224
3549      0.0745476
3549      0.07441598
3549      0.07441598
3549      0.07434769
3549      0.07430826
3549      0.07424323
3549      0.07437563
3549      0.07431277
3549      0.07431277
3549      0.07423573
3549      0.07414433
3549      0.07386463
3549      0.07365809
3549      0.07354847
3549      0.07334033
3549      0.07327214
3549      0.07308781
3549      0.07308781
3549      0.07310181
3549      0.07305886
3549      0.07302964
3549      0.07302132
3549      0.07310107
3549      0.07316317
3549      0.07319495
3549      0.07323077
3549      0.07323077
3549      0.07326486
3549      0.0733942
3549      0.07342111
3549      0.07348115
3549      0.07355814
3549      0.07367224
3549      0.07385201
3549      0.0739965
3549      0.07415354
300      2.811564
300      2.811506
300      2.811593
300      2.811563
300      2.811734
300      2.811807
300      2.812043
300      2.812178
300      2.81226
300      2.81226
300      2.812853
300      2.81283
300      2.812504
300      2.812538
300      2.812737
300      2.813099
300      2.813099
300      2.813398
300      2.813398
300      2.813655
300      2.813489
300      2.813635
300      2.813741
300      2.813921
300      2.81399
300      2.814093
300      2.814188
300      2.832761
300      2.832873
300      2.833977
300      2.835945
300      2.831937
300      2.830495
300      2.828315
300      2.826033
300      2.82133
300      2.811657
300      2.809273
300      2.79736
300      2.795321
300      2.781041
300      2.758355
300      2.738612
300      2.71405
300      2.689687
300      2.663631
300      2.640031
300      2.613187
300      2.584469
300      2.549118
300      2.514668
300      2.473078
300      2.432319
300      2.395296
300      2.354034
300      2.316566
300      2.264464
300      2.215991
300      2.166391
300      2.116028
300      2.059679
300      2.00507
300      1.951416
300      1.899064
300      1.836073
300      1.775709
300      1.722747
300      1.673327
300      1.622079
300      1.573604
300      1.525662
300      1.463372
300      1.459657
300      1.378354
300      1.339139
300      1.290452
300      1.190219
300      1.142097
300      1.095521
300      1.050753
300      1.048361
300      0.9603646
300      0.9594424
300      0.9201127
300      0.832679
300      0.7919312
300      0.7221322
300      0.6693767
300      0.6365455
300      0.5986559
300      0.5631685
300      0.5625151
300      0.5116221
300      0.4782985
300      0.4578965
300      0.4284057
300      0.3892199
300      0.3762996
300      0.3595105
300      0.3506227
300      0.3496486
300      0.3447746
300      0.338785
300      0.33934
300      0.3380064
300      0.3402843
300      0.3409816
300      0.33471
300      0.3362543
300      0.3350397
300      0.3092017
300      0.2886491
300      0.2666959
300      0.247637
300      0.230145
300      0.198431
300      0.1907248
300      0.1821815
300      0.1815875
300      0.1611225
300      0.1605743
300      0.1531786
300      0.1550913
300      0.1566397
300      0.156542
300      0.1562472
300      0.1569097
300      0.1555039
300      0.1554654
300      0.1552818
300      0.1551193
300      0.1551492
300      0.1547596
300      0.1552931
300      0.1553508
300      0.1556473
300      0.1555828
300      0.1556862
300      0.1562843
300      0.156843
300      0.1582341
300      0.1594817
300      0.1592908
300      0.1588762
300      0.1589055
300      0.1590704
300      0.1591807
300      0.1597724
300      0.1598473
300      0.1598489
300      0.1592063
300      0.1597878
300      0.1596136
300      0.1590983
300      0.1581139
300      0.1580976
300      0.158154
300      0.1585438
300      0.1591347
300      0.1610301
300      0.1614529
300      0.1620179
300      0.1625053
300      0.1625907
300      0.1633151
300      0.165089
300      0.1669027
300      0.1696436
300      0.1748906
300      0.1785618
300      0.1826838
300      0.186921
300      0.1912083
300      0.1945596
300      0.196058
300      0.2047731
300      0.2113152
300      0.2142393
300      0.214795
300      0.2179963
300      0.2208001
300      0.2247137
300      0.2256904
300      0.2255429
300      0.2255834
300      0.2255197
300      0.2252977
300      0.2253851
300      0.2252534
300      0.224985
300      0.2248724
300      0.224949
300      0.2247729
300      0.2244529
300      0.2240365
300      0.2235192
300      0.2231935
300      0.2229715
300      0.2222835
300      0.2217096
300      0.2212438
300      0.22067
300      0.2192476
300      0.2183427
300      0.2173092
300      0.2161305
300      0.2150013
300      0.2136102
300      0.2136102
300      0.2123007
300      0.2123007
300      0.2080304
300      0.2051981
300      0.2031591
300      0.2014904
300      0.1995621
300      0.1977985
300      0.1959674
300      0.1959674
300      0.1941607
300      0.1906152
300      0.1866876
300      0.1847732
300      0.1826064
300      0.1807133
300      0.1784627
300      0.1763924
300      0.174153
300      0.174153
300      0.1694605
300      0.1645488
300      0.1620914
300      0.1596425
300      0.1573167
300      0.1549636
300      0.1525997
300      0.1501352
300      0.1476215
300      0.1430791
300      0.1430791
300      0.1411922
300      0.1391428
300      0.1361609
300      0.134875
300      0.1338557
300      0.1328761
300      0.1318616
300      0.1307709
300      0.1299473
300      0.1289646
300      0.1274168
300      0.1268866
300      0.1264152
300      0.126052
300      0.1257316
300      0.12556
300      0.12556
300      0.1252705
300      0.1253433
300      0.1254764
300      0.1256508
300      0.1259099
300      0.1261318
300      0.1265449
300      0.1273649
300      0.1273649
300      0.1285755
300      0.1290659
300      0.1296019
300      0.1296019
300      0.1308728
300      0.1315264
300      0.1321502
300      0.1328798
300      0.1328798
300      0.1342128
300      0.1357861
300      0.1364219
300      0.1370603
300      0.137667
300      0.13827
300      0.1387145
300      0.1392983
300      0.1398005
300      0.1408357
300      0.141182
300      0.1418752
300      0.1424873
300      0.1430576
300      0.1436079
300      0.1442775
300      0.1450937
300      0.1456401
300      0.1456401
300      0.1478361
300      0.1486026
300      0.1495517
300      0.1502941
300      0.1513532
300      0.1522995
300      0.1532693
300      0.1545017
300      0.1545017
300      0.1569355
300      0.1583977
300      0.1616635
300      0.1632271
300      0.1651257
300      0.1671628
300      0.1692308
300      0.1714006
300      0.1737772
300      0.1789108
300      0.1816174
300      0.1846739
300      0.1876985
300      0.1908906
