2023-04-12T14:41:08Z
 
Index No.     Position.x      Position.y      Position.z
1659      -0.5095615      0.8261534      -0.8274254
1659      -0.508119      0.8334009      -0.8305438
1659      -0.5067394      0.8407395      -0.8337564
1659      -0.5052955      0.8480046      -0.8368096
1659      -0.5038615      0.855373      -0.8397815
1659      -0.5018377      0.8630233      -0.8425676
1659      -0.5005027      0.8704698      -0.8452467
1659      -0.4991916      0.8779308      -0.8478695
1659      -0.497833      0.8853909      -0.8503796
1659      -0.4965251      0.8928278      -0.8528436
1659      -0.4952278      0.9002819      -0.8552475
1659      -0.4941315      0.9092174      -0.8588005
1659      -0.4917695      0.9189214      -0.8605613
1659      -0.4902995      0.928202      -0.8632779
1659      -0.4887619      0.9374183      -0.8657578
1659      -0.4872289      0.9467373      -0.868104
1659      -0.4855955      0.9559494      -0.8702092
1659      -0.483998      0.9653487      -0.8722385
1659      -0.4822744      0.9746199      -0.8740185
1659      -0.4803807      0.9837545      -0.875691
1659      -0.4790905      0.9927933      -0.8788394
1659      -0.4764622      1.002165      -0.878624
1659      -0.4744039      1.011323      -0.8798399
1659      -0.471324      1.02017      -0.8787675
1659      -0.4692083      1.027177      -0.8787863
1659      -0.4669957      1.034095      -0.8786162
1659      -0.4645589      1.04063      -0.8780866
1659      -0.4622957      1.047674      -0.8775587
1659      -0.4598915      1.054428      -0.8768458
1659      -0.4565266      1.060557      -0.8732948
1659      -0.4541655      1.066916      -0.8722819
1659      -0.4518179      1.073288      -0.8712249
1659      -0.4495793      1.07958      -0.870093
1659      -0.4473864      1.085836      -0.86909
1659      -0.4453439      1.092006      -0.8680871
1659      -0.4433571      1.098125      -0.8671947
1659      -0.4414448      1.104089      -0.8663135
1659      -0.4396861      1.110025      -0.8655776
1659      -0.4380262      1.115878      -0.8649964
1659      -0.4364079      1.122804      -0.8660004
1659      -0.4349508      1.126041      -0.8632049
1659      -0.4335141      1.131758      -0.8631491
1659      -0.4318963      1.138523      -0.8639917
1659      -0.4304887      1.144159      -0.8641002
1659      -0.4296854      1.148459      -0.8640018
1659      -0.4287653      1.153904      -0.8646352
1659      -0.4279082      1.159235      -0.8655192
1659      -0.427252      1.164428      -0.8666789
1659      -0.4257458      1.170939      -0.8674735
1659      -0.4272685      1.173737      -0.8702688
1659      -0.4269493      1.178823      -0.8717864
1659      -0.4268964      1.18418      -0.8734545
1659      -0.4268078      1.189257      -0.8749381
1659      -0.4269323      1.194564      -0.876471
1659      -0.4271509      1.199907      -0.8780245
1659      -0.4274451      1.205224      -0.879548
1659      -0.4278194      1.210632      -0.8810192
1659      -0.4267556      1.216762      -0.8820137
1659      -0.4303798      1.221159      -0.8840779
1659      -0.431091      1.226786      -0.8852353
1659      -0.4318957      1.2325      -0.8863909
1659      -0.4328407      1.238133      -0.8873421
1659      -0.4338549      1.243906      -0.8882995
1659      -0.4348825      1.249657      -0.8891931
1659      -0.4359776      1.255436      -0.8901256
1659      -0.4369881      1.261018      -0.890992
1659      -0.43804      1.266575      -0.8919065
1659      -0.440473      1.271434      -0.892906
1659      -0.4413066      1.276533      -0.893967
1659      -0.4420475      1.281516      -0.8951254
1659      -0.4426251      1.286269      -0.8963189
1659      -0.4429345      1.290725      -0.8976716
1659      -0.4430543      1.294915      -0.8991731
1659      -0.442923      1.298729      -0.9008253
1659      -0.4423416      1.299725      -0.9037939
1659      -0.4421159      1.305216      -0.9049062
1659      -0.4406223      1.304416      -0.9088174
1659      -0.4394324      1.306081      -0.9116605
1659      -0.4380616      1.307294      -0.9145246
1659      -0.4363807      1.308144      -0.9174343
1659      -0.434413      1.308539      -0.9202669
1659      -0.4323472      1.308905      -0.9230676
1659      -0.4301287      1.309028      -0.9257114
1659      -0.4258108      1.304409      -0.9289661
1659      -0.4251589      1.308496      -0.9304104
1659      -0.4207708      1.303925      -0.9328696
1659      -0.4181636      1.303544      -0.9345433
1659      -0.41561      1.303226      -0.9360064
1659      -0.4131028      1.303015      -0.9373933
1659      -0.4105759      1.302647      -0.9385556
1659      -0.4067021      1.299302      -0.9390178
1659      -0.4041891      1.299285      -0.9397129
1659      -0.4016662      1.299448      -0.9401746
1659      -0.3978554      1.297643      -0.9394352
1659      -0.3954103      1.29848      -0.9394652
1659      -0.3929327      1.299401      -0.9394405
1659      -0.3904878      1.300366      -0.9393034
1659      -0.3880755      1.301616      -0.9391589
1659      -0.3857937      1.302583      -0.9389312
1659      -0.383445      1.303648      -0.9387877
1659      -0.3805584      1.303663      -0.9377182
1659      -0.378386      1.304673      -0.9376769
1659      -0.3768414      1.306925      -0.9385304
1659      -0.3743739      1.306913      -0.937765
1659      -0.3723257      1.30784      -0.9378333
1659      -0.3703987      1.308841      -0.9379838
1659      -0.3683558      1.309784      -0.9380755
1659      -0.3663937      1.310692      -0.9383069
1659      -0.3642934      1.311543      -0.9385267
1659      -0.361308      1.311204      -0.9383566
1659      -0.3589453      1.311848      -0.9385519
1659      -0.3572332      1.313701      -0.9391679
1659      -0.3534759      1.313074      -0.939056
1659      -0.3502514      1.313612      -0.9392409
1659      -0.3468497      1.313886      -0.9393081
1659      -0.3430563      1.3142      -0.9393759
1659      -0.338747      1.314452      -0.9392684
1659      -0.3339973      1.314838      -0.9389591
1659      -0.325306      1.314603      -0.9373619
1659      -0.3190747      1.315345      -0.9363847
1659      -0.3166022      1.316803      -0.9366948
1659      -0.3049713      1.31735      -0.9337008
1659      -0.2972219      1.318279      -0.931893
1659      -0.2892821      1.319311      -0.9297528
1659      -0.2812566      1.320529      -0.9275153
1659      -0.2731206      1.32135      -0.9249424
1659      -0.2651367      1.322137      -0.9224916
1659      -0.2528354      1.321372      -0.9178911
1659      -0.248996      1.322639      -0.9175044
1659      -0.2410449      1.322676      -0.915063
1659      -0.2292625      1.320883      -0.9105625
1659      -0.2213702      1.320307      -0.908043
1659      -0.2133407      1.319454      -0.9053911
1659      -0.205405      1.318457      -0.9027894
1659      -0.2008458      1.319387      -0.9019543
1659      -0.1897653      1.315691      -0.8973976
1659      -0.1819786      1.313855      -0.8945774
1659      -0.1743079      1.311882      -0.8917124
1659      -0.1666626      1.309685      -0.8887717
1659      -0.1616425      1.310192      -0.8875927
1659      -0.1488998      1.30126      -0.8809114
1659      -0.140983      1.298339      -0.8775128
1659      -0.1328977      1.295426      -0.8739967
1659      -0.1248333      1.292683      -0.8701904
1659      -0.1167904      1.289969      -0.8661776
1659      -0.1089336      1.287571      -0.8618934
1659      -0.09984654      1.282793      -0.8549836
1659      -0.09263796      1.280186      -0.8506862
1659      -0.08684859      1.279714      -0.8486327
1659      -0.07842115      1.274656      -0.8422576
1659      -0.07133543      1.271877      -0.838169
1659      -0.06427735      1.269116      -0.8339387
1659      -0.05749133      1.266698      -0.8299162
1659      -0.05060703      1.264183      -0.8259482
1659      -0.04355717      1.259778      -0.8208343
1659      -0.03729105      1.257098      -0.8172066
1659      -0.03097141      1.254323      -0.8140391
1659      -0.02495041      1.253227      -0.8114498
1659      -0.01908362      1.248622      -0.8080374
1659      -0.01335233      1.24559      -0.8052009
1659      -0.007696509      1.242728      -0.8025788
1659      -0.002157122      1.239692      -0.7999772
1659      0.00332129      1.236742      -0.7975423
1659      0.008073032      1.232219      -0.7954558
1659      0.0132851      1.229429      -0.7933288
1659      0.01849306      1.226366      -0.7911378
1659      0.02435362      1.22475      -0.7885594
1659      0.0286878      1.220611      -0.7870445
1659      0.03381202      1.217757      -0.7851061
1659      0.03873459      1.214841      -0.7831508
1659      0.04377058      1.211674      -0.7811305
1659      0.04854491      1.208768      -0.7793762
1659      0.05264053      1.204733      -0.7783664
1659      0.05737305      1.201521      -0.7766531
1659      0.06207389      1.198335      -0.7748642
1659      0.06764907      1.196327      -0.7724879
1659      0.07122707      1.191976      -0.7714555
1659      0.07673126      1.189891      -0.7691203
1659      0.08049738      1.185847      -0.7681253
1659      0.08493343      1.182314      -0.7663096
1659      0.08934391      1.178999      -0.7645992
1659      0.09294787      1.174562      -0.7633723
1659      0.097323      1.171219      -0.7616333
1659      0.1017649      1.167826      -0.7597744
1659      0.1059949      1.164869      -0.7581283
1659      0.1112075      1.162478      -0.7559424
1659      0.1154037      1.158948      -0.7539393
1659      0.1188751      1.155399      -0.7522878
1659      0.1230053      1.152279      -0.7503812
1659      0.1273156      1.149328      -0.7483949
1659      0.1314772      1.146334      -0.746488
1659      0.1354278      1.143224      -0.7444894
1659      0.1387725      1.140103      -0.7426615
1659      0.1429644      1.137253      -0.7405899
1659      0.1478971      1.134691      -0.7384751
1659      0.1511108      1.132318      -0.7366019
1659      0.1552342      1.129959      -0.7345703
1659      0.159414      1.127724      -0.732515
1659      0.1634816      1.125548      -0.7304364
1659      0.1676648      1.123539      -0.7284298
1659      0.1719061      1.121522      -0.7264373
1659      0.175661      1.120661      -0.7245106
1659      0.1799446      1.119091      -0.7224271
1659      0.1846961      1.116681      -0.7203483
1659      0.1888695      1.116312      -0.7184302
1659      0.1934989      1.115037      -0.7164806
1659      0.1981319      1.11401      -0.714451
1659      0.2028717      1.112867      -0.7124273
1659      0.2074115      1.111787      -0.7102372
1659      0.2121013      1.110914      -0.7082444
1659      0.2166177      1.111284      -0.7060721
1659      0.2214075      1.110518      -0.7040857
1659      0.2261701      1.108499      -0.7020453
1659      0.2310681      1.10909      -0.6996627
1659      0.2359111      1.108408      -0.6973845
1659      0.2407748      1.108001      -0.6951416
1659      0.2455482      1.107335      -0.6926689
1659      0.2504196      1.10702      -0.6901973
1659      0.2552112      1.106557      -0.687693
1659      0.2595682      1.107442      -0.6848056
1659      0.2640986      1.106912      -0.6822102
1659      0.2687429      1.106506      -0.6796812
1659      0.2731493      1.105807      -0.677128
1659      0.2774974      1.105093      -0.6744732
1659      0.2819108      1.104577      -0.6718236
1659      0.2861847      1.103864      -0.6691076
1659      0.290305      1.103298      -0.6663417
1659      0.2943957      1.102458      -0.6635419
1659      0.2975764      1.101963      -0.6600481
1659      0.3013468      1.10078      -0.6572173
1659      0.3049903      1.099499      -0.654295
1659      0.309577      1.098143      -0.6520131
1659      0.3131915      1.096744      -0.6490211
1659      0.3156958      1.094841      -0.6453841
1659      0.3190172      1.092882      -0.6422385
1659      0.3221992      1.091115      -0.6390688
1659      0.3251157      1.088947      -0.6358726
1659      0.3267323      1.085602      -0.6319191
1659      0.3294374      1.083185      -0.6288688
1659      0.3321006      1.080188      -0.6257203
1659      0.3362522      1.078609      -0.6231956
1659      0.3373602      1.074029      -0.6197761
1659      0.3398947      1.070524      -0.6166887
1659      0.3409865      1.06541      -0.613872
1659      0.3434096      1.061873      -0.6110902
1659      0.3457287      1.058417      -0.6083903
1659      0.3479984      1.054883      -0.6057088
1659      0.350343      1.051341      -0.6030467
1659      0.3540302      1.049284      -0.6004435
1659      0.3560494      1.045788      -0.5980068
1659      0.3565717      1.041034      -0.595928
1659      0.3585281      1.037502      -0.5936171
1659      0.36047      1.033909      -0.5914547
1659      0.3624661      1.030406      -0.5892846
1659      0.3644425      1.026982      -0.5871438
1659      0.3646867      1.022284      -0.585505
1659      0.3663225      1.018979      -0.5834904
1659      0.3678918      1.015417      -0.5813926
1659      0.3709644      1.012912      -0.5789152
1659      0.3740372      1.010407      -0.5764377
1659      0.372092      1.004467      -0.5755057
1659      0.3734361      1.001001      -0.5737999
1659      0.3732895      0.9967183      -0.5725068
1659      0.374889      0.9936512      -0.5706278
1659      0.3761589      0.9906971      -0.5683364
1659      0.3774894      0.9878233      -0.5659484
1659      0.378659      0.9849391      -0.5631666
1659      0.3798692      0.982142      -0.5603119
1659      0.3823335      0.9794074      -0.5579671
1659      0.3797505      0.9784548      -0.5571207
1659      0.378513      0.9776412      -0.5570766
1659      0.377177      0.9761918      -0.558871
1659      0.3765519      0.9755887      -0.5599042
1659      0.3757129      0.975135      -0.561002
1659      0.3748021      0.9750549      -0.562332
1659      0.3748021      0.9750549      -0.562332
1659      0.3728653      0.9750962      -0.5643981
1659      0.3728653      0.9750962      -0.5643981
1659      0.3710834      0.9757322      -0.5663102
1659      0.370302      0.9764197      -0.5671426
1659      0.3695775      0.9771546      -0.5679864
1659      0.3682179      0.9788826      -0.5696507
1659      0.367491      0.9796937      -0.5703388
1659      0.3669749      0.9806919      -0.5711186
1659      0.3664904      0.981391      -0.571844
1659      0.3658713      0.9822088      -0.572609
1659      0.3658713      0.9822088      -0.572609
1659      0.3648257      0.9838608      -0.5742048
1659      0.3643177      0.9846561      -0.5748325
1659      0.363771      0.9852692      -0.5756878
1659      0.3627807      0.9864302      -0.5770851
1659      0.3621891      0.9870909      -0.5779634
1659      0.3617699      0.9878825      -0.5786245
1659      0.3611531      0.988285      -0.5794132
1659      0.3606237      0.9887778      -0.580111
1659      0.3600581      0.9893898      -0.5806425
1659      0.3595889      0.9899679      -0.5812441
1659      0.3585005      0.9910074      -0.5823686
1659      0.3578783      0.9915983      -0.5829721
1659      0.3574023      0.9919516      -0.5835061
1659      0.3568261      0.9926293      -0.5841753
1659      0.3563998      0.9927977      -0.5847727
1659      0.3558866      0.993169      -0.5856524
1659      0.3555216      0.9935306      -0.5862971
1659      0.3550553      0.9937167      -0.5868703
1659      0.3546991      0.9937928      -0.5875332
1659      0.3542473      0.9939767      -0.5881126
1659      0.3536094      0.9942436      -0.5889935
1659      0.3532742      0.9943752      -0.5893558
1659      0.3531286      0.9945797      -0.5896038
1659      0.3529792      0.9948691      -0.5900026
1659      0.3526817      0.9951334      -0.5905226
1659      0.3524798      0.9953072      -0.5908977
1659      0.3521863      0.9951739      -0.5911646
1659      0.3521863      0.9951739      -0.5911646
1659      0.3520269      0.9953935      -0.5917591
1659      0.3518389      0.9954614      -0.592073
1659      0.3516679      0.9952339      -0.5924422
1659      0.3516464      0.995324      -0.5926507
1659      0.3516721      0.9953182      -0.5929438
1659      0.3516071      0.995324      -0.5931744
1659      0.3516279      0.9954183      -0.5934328
1659      0.3515052      0.9953124      -0.5935145
1659      0.3515052      0.9953124      -0.5935145
1659      0.3516681      0.9955238      -0.5941285
1659      0.3516191      0.9954726      -0.5943084
1659      0.3517686      0.9955332      -0.5945449
1659      0.3518326      0.9955183      -0.5947501
1659      0.3518939      0.995517      -0.5949564
1659      0.3518939      0.995517      -0.5949564
1659      0.351924      0.9952994      -0.5951487
1659      0.3520297      0.9955718      -0.5954704
1659      0.3520297      0.9955718      -0.5954704
1659      0.3520671      0.9957979      -0.5956155
1659      0.3520918      0.9960035      -0.5957342
1659      0.3519256      0.9960171      -0.5958456
1659      0.3520081      0.9961589      -0.596004
1659      0.3516319      0.9961203      -0.5963882
1659      0.3513826      0.996192      -0.5965925
1659      0.3511369      0.9963249      -0.5967723
1659      0.3509026      0.9964449      -0.5968902
1659      0.3509026      0.9964449      -0.5968902
1659      0.3503305      0.9965789      -0.5971439
1659      0.3503305      0.9965789      -0.5971439
1659      0.3500826      0.9966202      -0.5972244
1659      0.3493019      0.9973058      -0.5977295
1659      0.3489889      0.9975617      -0.5979894
1659      0.3484332      0.9976885      -0.5982012
1659      0.3479506      0.9979016      -0.5984186
1659      0.347464      0.9981155      -0.5986205
1659      0.3469182      0.9983279      -0.5988805
1659      0.3464301      0.998509      -0.5991917
1659      0.3454658      0.9989369      -0.5996782
1659      0.3454658      0.9989369      -0.5996782
1659      0.3449287      0.9991839      -0.5999898
1659      0.3438674      0.9997627      -0.6006615
1659      0.3433639      0.9999087      -0.6009185
1659      0.3428479      1.000137      -0.6012135
1659      0.3424264      1.000411      -0.601759
1659      0.3419713      1.000719      -0.6022183
1659      0.3419713      1.000719      -0.6022183
1659      0.3410014      1.001619      -0.6033364
1659      0.340432      1.001887      -0.6039493
1659      0.3396001      1.002529      -0.6051946
1659      0.3392805      1.00303      -0.6058573
1659      0.3388402      1.003579      -0.6066715
1659      0.3383837      1.004133      -0.6073824
1659      0.3379823      1.004654      -0.6081026
1659      0.33758      1.005331      -0.6088593
1659      0.33758      1.005331      -0.6088593
1659      0.336687      1.006722      -0.610606
1659      0.3358919      1.008291      -0.6123861
1659      0.3353499      1.009151      -0.6132314
1659      0.334823      1.00991      -0.6141819
1659      0.3343926      1.010903      -0.6152049
1659      0.3340269      1.011639      -0.6162261
1659      0.3334363      1.012657      -0.6173294
1659      0.3329551      1.013486      -0.6184644
1659      0.3323774      1.014393      -0.6196504
1659      0.3312485      1.0161      -0.6222297
1659      0.3306963      1.01711      -0.6236503
1659      0.3300565      1.017945      -0.6250309
1659      0.3294159      1.018852      -0.6264521
1659      0.3288002      1.019576      -0.627938
1659      0.3281947      1.020376      -0.6294132
1659      0.3276206      1.021272      -0.6309222
1659      0.3269364      1.021939      -0.6323283
1659      0.3262814      1.022657      -0.6338152
1659      0.3262814      1.022657      -0.6338152
1659      0.324369      1.024982      -0.6381059
1659      0.3237951      1.025562      -0.6394977
1659      0.3231204      1.026245      -0.6408581
1659      0.3225343      1.026604      -0.6421371
1659      0.3218204      1.027117      -0.6435328
1659      0.3211926      1.027665      -0.6449003
1659      0.3185229      1.029055      -0.6521807
1659      0.3178019      1.029509      -0.6557544
1659      0.3175802      1.029719      -0.6577107
1659      0.3175186      1.029882      -0.6597158
1659      0.3172523      1.030032      -0.6618971
1659      0.3171992      1.030764      -0.6667181
1659      0.3171156      1.031004      -0.6691113
1659      0.3171156      1.031004      -0.6691113
1659      0.3173261      1.03184      -0.6744096
1659      0.3175496      1.032479      -0.6773353
1659      0.3179641      1.033026      -0.6803189
1659      0.3184153      1.033648      -0.6833317
1659      0.3189518      1.034245      -0.6863587
1659      0.3196634      1.034999      -0.6895518
1659      0.3204519      1.035541      -0.6926783
1659      0.3212944      1.036215      -0.6959058
1659      0.3222153      1.037142      -0.6992638
1659      0.3240985      1.038059      -0.7058197
1659      0.3251528      1.038684      -0.7091577
1659      0.326305      1.039148      -0.7123934
1659      0.3274903      1.039681      -0.7156303
1659      0.3287835      1.040175      -0.7188497
1659      0.3301666      1.040658      -0.7219846
1659      0.3316628      1.041117      -0.7251435
1659      0.3348091      1.041989      -0.7314298
1659      0.3382243      1.042406      -0.737769
1659      0.3382243      1.042406      -0.737769
1659      0.3399043      1.042692      -0.7408898
1659      0.3416021      1.042902      -0.7439728
1659      0.3449467      1.043033      -0.7496897
1659      0.3467455      1.043119      -0.7523479
1659      0.3484754      1.042978      -0.7548988
1659      0.3504306      1.043019      -0.7574589
1659      0.3522878      1.042824      -0.7598692
1659      0.3522878      1.042824      -0.7598692
1659      0.3584646      1.042623      -0.7664495
1659      0.3605775      1.042451      -0.7683926
1659      0.3628097      1.042085      -0.7700605
1659      0.3649057      1.041919      -0.7716983
1659      0.3671316      1.041576      -0.7730766
1659      0.3692796      1.041334      -0.7743579
1659      0.3714203      1.041038      -0.7754447
1659      0.3735132      1.040568      -0.7764177
1659      0.3735132      1.040568      -0.7764177
1659      0.3797254      1.039186      -0.7784166
1659      0.3816675      1.038663      -0.778797
1659      0.3835296      1.038392      -0.7789727
1659      0.3851194      1.037881      -0.7789978
1659      0.3867208      1.037513      -0.7788023
1659      0.3880837      1.037027      -0.7786431
1659      0.389415      1.036515      -0.7784085
1659      0.390465      1.035861      -0.7781242
1659      0.3914736      1.035241      -0.7777635
1659      0.3928423      1.033603      -0.7770985
1659      0.3934015      1.032801      -0.7767723
1659      0.3936023      1.031819      -0.7762564
1659      0.3937907      1.030755      -0.7757854
1659      0.3939102      1.029616      -0.7752386
1659      0.3940121      1.028661      -0.7747048
1659      0.3939959      1.02758      -0.7741655
1659      0.3942505      1.026665      -0.7735721
1659      0.3942752      1.025437      -0.772822
1659      0.3944629      1.023568      -0.7715764
1659      0.3945777      1.022466      -0.7708502
1659      0.3946361      1.021624      -0.7703487
1659      0.3946751      1.020727      -0.7698745
1659      0.3946751      1.020727      -0.7698745
1659      0.3947827      1.019861      -0.7694067
1659      0.3950297      1.018471      -0.7685477
1659      0.3950597      1.017553      -0.76807
1659      0.3951333      1.016845      -0.7678077
1659      0.3953101      1.015627      -0.7672524
1659      0.3954084      1.015166      -0.7670413
1659      0.3955797      1.014944      -0.7668833
1659      0.3955272      1.014589      -0.7666698
1659      0.3956552      1.014233      -0.7665029
1659      0.3958512      1.013969      -0.7662409
1659      0.3960397      1.013893      -0.7660151
1659      0.3961987      1.013929      -0.7658737
1659      0.396482      1.01395      -0.7657311
1659      0.396482      1.01395      -0.7657311
1659      0.396482      1.01395      -0.7657311
1659      0.3973844      1.014752      -0.7652761
1659      0.3975358      1.014968      -0.7651525
1659      0.3976764      1.015182      -0.7650828
1659      0.3978433      1.015524      -0.765004
1659      0.3979661      1.015859      -0.7649801
1659      0.3981261      1.0162      -0.7649137
1659      0.3983171      1.016613      -0.7648506
1659      0.3984619      1.016957      -0.7647991
1659      0.3986404      1.017302      -0.7647448
1659      0.3989364      1.018131      -0.7646604
1659      0.3990812      1.018583      -0.7646428
1659      0.3992611      1.018926      -0.7646101
1659      0.3994085      1.019266      -0.7646976
1659      0.3995157      1.019603      -0.7647625
1659      0.3996045      1.019908      -0.7648537
1659      0.3997318      1.020213      -0.7649662
1659      0.3999517      1.02062      -0.7651507
1659      0.4000989      1.021147      -0.7655577
1659      0.4002517      1.021432      -0.7658618
1659      0.4002517      1.021432      -0.7658618
1019      -0.5121544      0.2929595      -0.6542009
1019      -0.5121922      0.2932697      -0.6547831
1019      -0.5121394      0.2933456      -0.6549542
1019      -0.5121068      0.2934617      -0.6551543
1019      -0.5120498      0.293613      -0.6553051
1019      -0.5119785      0.2936696      -0.6553804
1019      -0.5119296      0.2938137      -0.6554729
1019      -0.511872      0.2939642      -0.6555526
1019      -0.5118018      0.2940374      -0.6555384
1019      -0.5117245      0.2941537      -0.655538
1019      -0.5115529      0.2944523      -0.6555408
1019      -0.5114837      0.294526      -0.6555138
1019      -0.5113683      0.294628      -0.655499
1019      -0.5112352      0.2947746      -0.6554606
1019      -0.511016      0.295001      -0.6554849
1019      -0.5109832      0.2948907      -0.655446
1019      -0.5108904      0.2949542      -0.6554158
1019      -0.5108055      0.2949571      -0.6554321
1019      -0.5107333      0.2949516      -0.6554332
1019      -0.5106341      0.2949585      -0.6555048
1019      -0.5105785      0.2949217      -0.6555162
1019      -0.5105349      0.2949009      -0.6555587
1019      -0.51051      0.2949373      -0.6556189
1019      -0.5105378      0.2948979      -0.6555941
1019      -0.510582      0.2949988      -0.6556106
1019      -0.5106632      0.2950826      -0.6555477
1019      -0.5109094      0.2956674      -0.6551228
1019      -0.5109094      0.2956674      -0.6551228
1019      -0.5109094      0.2956674      -0.6551228
1019      -0.5109094      0.2956674      -0.6551228
1019      -0.511444      0.2983723      -0.6526651
1019      -0.5117304      0.2991408      -0.6515607
1019      -0.5120209      0.3001393      -0.6502814
1019      -0.5124338      0.3014337      -0.6488876
1019      -0.5128971      0.3027436      -0.6472751
1019      -0.5134178      0.3040534      -0.6454058
1019      -0.5140602      0.3055727      -0.6434193
1019      -0.5147898      0.3068989      -0.6412794
1019      -0.5164702      0.3099335      -0.6366226
1019      -0.5174431      0.3114371      -0.6341668
1019      -0.5183086      0.3127991      -0.6314136
1019      -0.5193293      0.3144481      -0.6284887
1019      -0.5204327      0.315866      -0.6254116
1019      -0.5214788      0.3173524      -0.6222343
1019      -0.5226391      0.3188748      -0.6187974
1019      -0.5237987      0.3203433      -0.6153677
1019      -0.5248678      0.3218839      -0.6118416
1019      -0.5272582      0.3241761      -0.6044081
1019      -0.5272582      0.3241761      -0.6044081
1019      -0.5285379      0.3254394      -0.6006497
1019      -0.5298502      0.3265683      -0.5969238
1019      -0.5324172      0.3285632      -0.589295
1019      -0.5336947      0.3294461      -0.5854597
1019      -0.5350035      0.3303527      -0.5816447
1019      -0.5363005      0.3312329      -0.5778555
1019      -0.5377066      0.3318585      -0.5742193
1019      -0.5401782      0.3327798      -0.5672228
1019      -0.5416118      0.3332077      -0.5640686
1019      -0.5428297      0.3335607      -0.5610368
1019      -0.5439677      0.3336068      -0.5582535
1019      -0.5439677      0.3336068      -0.5582535
1019      -0.5458552      0.3337798      -0.5534752
1019      -0.5466718      0.3339295      -0.551517
1019      -0.5473416      0.3335339      -0.5497732
1019      -0.5478839      0.333153      -0.5483071
1019      -0.5478839      0.333153      -0.5483071
1019      -0.5484138      0.3317584      -0.5450208
1019      -0.5482783      0.3313486      -0.5439078
1019      -0.5482934      0.3307638      -0.5426574
1019      -0.5482771      0.3303419      -0.5415344
1019      -0.5481264      0.3302655      -0.5400749
1019      -0.5480772      0.3300754      -0.5385209
1019      -0.5477924      0.3299449      -0.536585
1019      -0.5473947      0.3300969      -0.5347517
1019      -0.5473947      0.3300969      -0.5347517
1019      -0.5457429      0.3313204      -0.5300314
1019      -0.5449345      0.3316762      -0.5288138
1019      -0.5444115      0.3322337      -0.5277458
1019      -0.5436327      0.332871      -0.5267114
1019      -0.5431088      0.3336247      -0.5261196
1019      -0.5425866      0.3339348      -0.5254798
1019      -0.5419142      0.3342779      -0.5252633
1019      -0.5410029      0.334811      -0.5253614
1019      -0.540307      0.33481      -0.5256812
1019      -0.5387915      0.3347141      -0.527199
1019      -0.5380613      0.3347687      -0.5281956
1019      -0.5374326      0.3346404      -0.5287955
1019      -0.5369555      0.3341901      -0.5290089
1019      -0.5365547      0.3341112      -0.5293039
1019      -0.5359437      0.3339932      -0.5295468
1019      -0.5353727      0.3338251      -0.5298529
1019      -0.5348616      0.3338783      -0.5301288
1019      -0.534244      0.3340574      -0.5303386
1019      -0.5333304      0.3343639      -0.5304006
1019      -0.5330024      0.3345637      -0.5303026
1019      -0.5327084      0.3347287      -0.5302031
1019      -0.5325125      0.3348417      -0.5300093
1019      -0.5323367      0.3350395      -0.5297968
1019      -0.5320966      0.3354948      -0.5295947
1019      -0.5317872      0.3358704      -0.5293064
1019      -0.5313101      0.337505      -0.5284228
1019      -0.5313101      0.337505      -0.5284228
1019      -0.5313101      0.337505      -0.5284228
1019      -0.5304847      0.3404033      -0.5269674
1019      -0.5302507      0.3417155      -0.5265624
1019      -0.5299464      0.3428023      -0.5264106
1019      -0.5296084      0.3442509      -0.5263235
1019      -0.5291772      0.3456797      -0.5264
1019      -0.5288164      0.3472891      -0.5265516
1019      -0.527855      0.3507364      -0.5277734
1019      -0.5278288      0.3508537      -0.5278324
1019      -0.5278026      0.350971      -0.5278914
1019      -0.5251756      0.3555416      -0.5302669
1019      -0.5247985      0.3589931      -0.5326373
1019      -0.5237871      0.3613895      -0.5344201
1019      -0.5226262      0.3640241      -0.536548
1019      -0.520048      0.3692395      -0.5409951
1019      -0.5178023      0.3714785      -0.5429848
1019      -0.5166758      0.3763826      -0.5466278
1019      -0.514962      0.380014      -0.5495155
1019      -0.5145741      0.3809708      -0.5502547
1019      -0.5114006      0.3882896      -0.5554961
1019      -0.5092969      0.3926247      -0.5586659
1019      -0.5071445      0.3972297      -0.5619823
1019      -0.5045731      0.4023221      -0.5655186
1019      -0.5023147      0.4067646      -0.5689791
1019      -0.499795      0.4117487      -0.5726789
1019      -0.4970827      0.4166366      -0.5764657
1019      -0.4942427      0.4214079      -0.5803976
1019      -0.4913453      0.426221      -0.5844214
1019      -0.4863552      0.4338098      -0.5912216
1019      -0.4830368      0.4384781      -0.5957324
1019      -0.4798409      0.4427406      -0.6003335
1019      -0.4764816      0.4470413      -0.6050843
1019      -0.4730636      0.4508913      -0.6102036
1019      -0.4671621      0.4556382      -0.6190009
1019      -0.4634132      0.458675      -0.6249441
1019      -0.4594388      0.4613658      -0.6311523
1019      -0.4577721      0.4639314      -0.6337547
1019      -0.4536151      0.4665239      -0.6402107
1019      -0.4468836      0.4689276      -0.6505449
1019      -0.4425194      0.4713405      -0.6571077
1019      -0.4354072      0.473717      -0.6669894
1019      -0.4304906      0.4761777      -0.6735603
1019      -0.425784      0.4784687      -0.6802876
1019      -0.4208449      0.4808127      -0.6871957
1019      -0.4158711      0.482883      -0.6941528
