2023-05-05T16:49:13Z
 
Index_No.     Position.x      Position.y      Position.z
637      -0.5638986      0.2241591      0.6302804
637      -0.5611606      0.2231359      0.6308599
637      -0.5583377      0.221664      0.6310089
637      -0.5561692      0.2212448      0.6311333
637      -0.5541567      0.221419      0.6309763
637      -0.5521563      0.222001      0.6307203
637      -0.5500706      0.2229473      0.6306045
637      -0.5493762      0.2234319      0.6305536
637      -0.5466557      0.2256805      0.6290269
637      -0.542462      0.2302939      0.6264207
637      -0.5397817      0.2347032      0.6251407
637      -0.5384861      0.2389707      0.623858
637      -0.5372337      0.2440552      0.6221205
637      -0.5356055      0.2493359      0.6198814
637      -0.5340701      0.255457      0.6172519
637      -0.5324761      0.2622247      0.6142703
637      -0.5320544      0.2648729      0.6133845
637      -0.5291997      0.2751687      0.6083564
637      -0.5267702      0.2881897      0.6027529
637      -0.5229847      0.3055612      0.5954667
637      -0.5204263      0.3221259      0.5895301
637      -0.5181243      0.3342538      0.5851418
637      -0.5157783      0.3475147      0.5803547
637      -0.5135341      0.3616925      0.5752397
637      -0.5113091      0.376229      0.5699158
637      -0.508927      0.3912236      0.5645648
637      -0.5043037      0.4163318      0.5548755
637      -0.5014263      0.4398706      0.5462928
637      -0.4986323      0.4568077      0.5397434
637      -0.4956531      0.4741543      0.5329007
637      -0.493243      0.4923843      0.5273874
637      -0.4907692      0.5105972      0.5218354
637      -0.487896      0.5289823      0.5161326
637      -0.4847626      0.5475401      0.5109853
637      -0.4843698      0.5554569      0.5087514
637      -0.4792661      0.5771121      0.5029389
637      -0.4749267      0.6030645      0.4961821
637      -0.470927      0.6213256      0.4907233
637      -0.4640949      0.6502981      0.4812026
637      -0.4592915      0.6756331      0.4721635
637      -0.4554963      0.6932192      0.4654389
637      -0.4519664      0.7103317      0.4583082
637      -0.4489276      0.7272992      0.4516367
637      -0.4570634      0.7343284      0.525386
637      -0.4419145      0.7550513      0.4097176
637      -0.4370791      0.77364      0.4030089
637      -0.403763      0.8340307      0.1706424
637      -0.3819246      0.884201      0.0444662
637      -0.343181      0.969688      -0.2084444
637      -0.3205452      1.023259      -0.3430115
637      -0.2971497      1.079898      -0.4754863
637      -0.2745618      1.137071      -0.599353
637      -0.2523571      1.1969      -0.7261089
637      -0.2328226      1.251453      -0.8506566
637      -0.227421      1.266387      -0.8547024
637      -0.1853271      1.386052      -1.090962
637      -0.1595584      1.459529      -1.212567
637      -0.1124968      1.596638      -1.458424
637      -0.08498898      1.677493      -1.593199
637      -0.05688468      1.756441      -1.714481
637      -0.02858016      1.834611      -1.831282
637      -0.0002486706      1.913288      -1.947357
637      0.02469659      1.988219      -2.062782
637      0.02986386      1.999619      -2.064412
637      0.07914722      2.138172      -2.246445
637      0.1089285      2.220122      -2.343429
637      0.1648502      2.363515      -2.523009
637      0.1971309      2.441765      -2.617648
637      0.2318673      2.522015      -2.716911
637      0.268335      2.60297      -2.814381
637      0.3061143      2.683057      -2.909964
637      0.3470242      2.771187      -3.017044
637      0.3904906      2.859006      -3.117987
637      0.466773      3.024691      -3.327432
637      0.4694561      3.029008      -3.328658
637      0.5085891      3.113551      -3.432556
637      0.550961      3.200664      -3.534967
637      0.6271421      3.359431      -3.727936
637      0.6675233      3.439233      -3.81692
637      0.7080958      3.516351      -3.898586
637      0.746726      3.590702      -3.974087
637      0.7813661      3.660797      -4.04714
637      0.787669      3.670642      -4.049844
637      0.8849729      3.873758      -4.267349
637      0.9163358      3.936932      -4.335765
637      0.9498324      4.00586      -4.411718
637      0.9844012      4.068662      -4.480035
637      1.019673      4.128467      -4.540285
637      1.054703      4.187806      -4.597923
637      1.088269      4.236213      -4.640639
637      1.118967      4.280861      -4.680604
637      1.125168      4.286504      -4.68201
637      1.218933      4.408525      -4.78607
637      1.251539      4.44284      -4.80597
637      1.276107      4.46519      -4.811066
637      1.307266      4.504112      -4.834459
637      1.33459      4.530973      -4.838149
637      1.360042      4.553472      -4.836298
637      1.385162      4.582546      -4.841758
637      1.407058      4.608088      -4.850935
637      1.409832      4.610638      -4.851062
637      1.4551      4.661063      -4.871526
637      1.496634      4.70804      -4.892455
637      1.519104      4.734319      -4.899791
637      1.540008      4.748035      -4.891355
637      1.566068      4.778689      -4.903546
637      1.582442      4.791404      -4.889312
637      1.599165      4.804304      -4.876768
637      1.611743      4.809842      -4.856951
637      1.626739      4.824293      -4.847292
637      1.658233      4.853512      -4.828475
637      1.669176      4.859076      -4.809336
637      1.670032      4.860272      -4.808989
637      1.68885      4.887697      -4.81279
637      1.707605      4.905659      -4.786497
637      1.716493      4.919409      -4.777756
637      1.722332      4.925818      -4.762687
637      1.734706      4.94454      -4.745126
637      1.735158      4.945659      -4.74428
637      1.746842      4.963762      -4.733816
637      1.755155      4.975314      -4.736286
637      1.760316      4.984795      -4.732286
637      1.766885      4.992002      -4.728275
637      1.773241      4.99712      -4.722841
637      1.77786      4.996067      -4.707422
637      1.784388      5.000625      -4.698143
637      1.7863      4.994682      -4.675441
637      1.793143      4.998544      -4.664698
637      1.793479      4.999059      -4.662557
637      1.796716      4.994571      -4.619393
637      1.796806      4.994333      -4.609604
637      1.793576      4.991145      -4.597132
637      1.788965      4.980742      -4.578689
637      1.787945      4.984528      -4.576526
637      1.784896      4.983119      -4.570112
637      1.781735      4.982399      -4.565047
637      1.777441      4.98319      -4.562992
637      1.776731      4.983051      -4.5624
637      1.770068      4.980718      -4.560323
637      1.765589      4.978065      -4.557216
637      1.759933      4.973214      -4.552475
637      1.749718      4.960751      -4.541543
637      1.742386      4.955573      -4.539174
637      1.734892      4.947922      -4.533837
637      1.716979      4.926343      -4.516069
637      1.716979      4.926343      -4.516069
637      1.716979      4.926343      -4.516069
637      1.715078      4.924399      -4.51514
637      1.681469      4.879003      -4.474983
637      1.659322      4.844145      -4.441121
637      1.646785      4.819546      -4.416873
637      1.641169      4.806624      -4.405701
637      1.632149      4.785348      -4.386423
637      1.619179      4.749748      -4.356095
637      1.619179      4.749748      -4.356095
637      1.61853      4.748256      -4.355692
637      1.608444      4.719863      -4.34024
637      1.602568      4.700747      -4.337693
637      1.59987      4.692509      -4.33889
637      1.595348      4.681666      -4.336857
637      1.590985      4.671107      -4.334991
637      1.588915      4.664429      -4.333934
637      1.584193      4.65331      -4.327312
637      1.581853      4.642971      -4.321844
637      1.57901      4.63686      -4.31399
637      1.57902      4.63613      -4.312775
637      1.573114      4.612566      -4.282273
637      1.570898      4.605518      -4.27277
637      1.570467      4.60031      -4.263371
637      1.567791      4.592181      -4.250888
637      1.568079      4.587975      -4.241086
637      1.565285      4.574105      -4.214906
637      1.566331      4.572244      -4.205865
637      1.567175      4.570347      -4.19669
637      1.567711      4.57079      -4.195724
637      1.57203      4.572948      -4.185016
637      1.572514      4.573371      -4.184034
637      1.57548      4.574231      -4.171053
637      1.57955      4.582528      -4.173248
637      1.582301      4.586488      -4.171038
637      1.585563      4.588902      -4.167966
637      1.587734      4.593704      -4.159242
637      1.590833      4.600503      -4.156325
637      1.59142      4.601218      -4.15551
637      1.596623      4.609278      -4.149056
637      1.59894      4.61346      -4.144979
637      1.601528      4.617942      -4.140971
637      1.603347      4.619838      -4.134273
637      1.605265      4.619976      -4.127241
637      1.612499      4.637043      -4.127748
637      1.615933      4.643683      -4.128603
637      1.617916      4.649665      -4.129545
637      1.618388      4.650275      -4.128946
637      1.622379      4.658821      -4.126943
637      1.625339      4.666794      -4.13018
637      1.627387      4.670123      -4.127717
637      1.625816      4.669399      -4.120623
637      1.625719      4.669593      -4.115135
637      1.626124      4.667736      -4.10834
637      1.62754      4.671287      -4.10271
637      1.628339      4.669776      -4.091279
637      1.628777      4.669959      -4.090678
637      1.631622      4.669724      -4.081775
637      1.633635      4.670162      -4.078863
637      1.633134      4.667487      -4.073173
637      1.633492      4.665107      -4.067541
637      1.634358      4.661822      -4.064263
637      1.633615      4.66028      -4.057688
637      1.633998      4.65754      -4.052694
637      1.630929      4.648427      -4.043072
637      1.630929      4.648427      -4.043072
637      1.6311      4.647973      -4.042678
637      1.629934      4.638547      -4.032721
637      1.629964      4.635682      -4.0305
637      1.629612      4.632013      -4.028546
637      1.62942      4.628281      -4.028384
637      1.629532      4.62287      -4.031446
637      1.629576      4.622702      -4.031564
637      1.630679      4.621728      -4.036358
637      1.631112      4.62056      -4.040237
637      1.631292      4.6201      -4.040349
637      1.634317      4.616868      -4.048557
637      1.635872      4.615984      -4.050753
637      1.636443      4.615054      -4.051507
637      1.63611      4.613343      -4.051121
637      1.636459      4.614049      -4.05376
637      1.63507      4.613615      -4.054765
637      1.630484      4.61006      -4.054058
637      1.628302      4.60992      -4.055858
637      1.628039      4.61006      -4.05601
637      1.625857      4.615339      -4.065352
637      1.625512      4.617779      -4.069304
637      1.624704      4.61933      -4.073149
637      1.622717      4.618485      -4.0745
637      1.62142      4.618263      -4.076043
637      1.620465      4.618182      -4.077625
637      1.620641      4.618549      -4.079149
637      1.620419      4.616481      -4.081935
637      1.620693      4.616495      -4.081735
637      1.622137      4.616554      -4.079886
637      1.621583      4.607939      -4.073359
637      1.617887      4.596578      -4.060699
637      1.613228      4.584204      -4.044702
637      1.60696      4.564939      -4.024904
637      1.601217      4.54641      -4.005949
637      1.593277      4.521806      -3.9809
637      1.580718      4.481714      -3.942244
637      1.580919      4.480921      -3.942164
637      1.574673      4.459817      -3.926884
637      1.570033      4.447814      -3.920498
637      1.567291      4.438985      -3.917981
637      1.56529      4.431747      -3.916113
637      1.563634      4.423934      -3.913547
637      1.562156      4.415029      -3.909325
637      1.562392      4.414315      -3.909472
637      1.562671      4.414019      -3.909717
637      1.562671      4.414019      -3.909717
637      1.562939      4.413854      -3.909861
637      1.56334      4.41361      -3.91012
637      1.563601      4.413379      -3.910292
637      1.563783      4.413385      -3.91033
637      1.564021      4.413215      -3.9104
637      1.564495      4.412676      -3.910488
637      1.564747      4.412384      -3.910485
637      1.565021      4.412184      -3.910512
637      1.565021      4.412184      -3.910512
637      1.565503      4.412161      -3.910574
637      1.565744      4.412283      -3.910659
637      1.565991      4.412402      -3.910778
637      1.566532      4.412505      -3.911057
637      1.566822      4.412444      -3.911009
637      1.567064      4.412616      -3.911157
637      1.56733      4.412733      -3.911133
637      1.567731      4.413007      -3.911095
637      1.567731      4.413007      -3.911095
637      1.568261      4.413513      -3.911127
637      1.568478      4.413754      -3.911205
637      1.568724      4.414014      -3.911332
637      1.568993      4.414235      -3.911496
637      1.569398      4.414529      -3.911763
637      1.569563      4.414563      -3.91186
637      1.569788      4.414686      -3.911901
637      1.569912      4.414707      -3.911962
637      1.569912      4.414707      -3.911962
637      1.570269      4.414831      -3.912099
637      1.570344      4.41485      -3.912207
637      1.570529      4.414927      -3.912328
637      1.570794      4.414849      -3.912592
637      1.570794      4.414849      -3.912592
637      1.570845      4.414582      -3.912636
637      1.57097      4.414589      -3.912753
637      1.571024      4.414274      -3.912947
637      1.571024      4.414274      -3.912947
637      1.571189      4.41412      -3.913258
637      1.571344      4.414111      -3.913505
637      1.571428      4.413824      -3.913639
637      1.571548      4.413719      -3.91399
637      1.571726      4.413212      -3.914466
637      1.571823      4.412931      -3.914629
637      1.571958      4.412659      -3.914789
637      1.572064      4.412392      -3.914886
637      1.57233      4.41222      -3.914971
637      1.57233      4.41222      -3.914971
637      1.57263      4.411729      -3.915081
637      1.572643      4.411417      -3.915143
637      1.572857      4.411149      -3.915265
637      1.572795      4.41085      -3.915353
637      1.572881      4.410936      -3.915578
637      1.572982      4.410953      -3.915806
637      1.573431      4.410934      -3.916352
637      1.573576      4.411074      -3.916614
637      1.573576      4.411074      -3.916614
637      1.573751      4.411415      -3.917823
637      1.573751      4.411415      -3.917823
637      1.573959      4.411717      -3.918518
637      1.574071      4.411805      -3.91892
637      1.574225      4.411949      -3.919361
637      1.574317      4.412056      -3.919769
637      1.57441      4.412022      -3.920107
637      1.57441      4.412022      -3.920107
637      1.574741      4.412415      -3.920721
637      1.5751      4.412615      -3.921681
637      1.5757      4.412832      -3.922165
637      1.575767      4.412612      -3.922595
637      1.576082      4.412771      -3.922959
637      1.576561      4.412622      -3.923693
637      1.576795      4.41252      -3.924088
637      1.577206      4.412485      -3.924393
637      1.577518      4.412409      -3.924701
637      1.577518      4.412409      -3.924701
637      1.577518      4.412409      -3.924701
637      1.578124      4.411861      -3.925569
637      1.578357      4.411351      -3.925919
637      1.578357      4.411351      -3.925919
637      1.578479      4.4111      -3.92599
637      1.578613      4.410827      -3.925924
637      1.578857      4.410942      -3.925874
637      1.578826      4.411009      -3.925799
637      1.578773      4.411092      -3.925704
637      1.578093      4.411592      -3.924817
637      1.577578      4.412477      -3.923866
637      1.577316      4.413426      -3.922953
637      1.577081      4.414495      -3.922043
637      1.577081      4.414495      -3.922043
637      1.576923      4.415237      -3.921119
637      1.576691      4.415946      -3.920352
637      1.576338      4.41728      -3.918925
637      1.576147      4.417978      -3.918397
637      1.576147      4.417978      -3.918397
637      1.575819      4.418628      -3.917626
637      1.57546      4.418717      -3.91724
637      1.575375      4.418725      -3.917164
637      1.575294      4.418821      -3.917199
637      1.57526      4.418893      -3.917319
637      1.575266      4.418953      -3.917462
637      1.575345      4.419042      -3.917625
637      1.575345      4.419042      -3.917625
637      1.575292      4.419027      -3.917941
637      1.574988      4.418933      -3.91881
637      1.574835      4.418822      -3.919299
637      1.574331      4.418573      -3.920365
637      1.574067      4.418461      -3.920875
637      1.57384      4.41841      -3.921458
637      1.573514      4.418198      -3.92206
637      1.573197      4.418041      -3.922606
637      1.572946      4.41786      -3.923107
637      1.572767      4.417675      -3.923611
637      1.572561      4.417408      -3.924063
637      1.572166      4.416883      -3.924881
637      1.571872      4.416547      -3.925293
637      1.390264      4.149648      -3.31959
637      1.387242      4.146185      -3.323053
637      1.385348      4.144772      -3.327936
637      1.382048      4.141003      -3.328979
637      1.377961      4.136554      -3.32916
637      1.371832      4.124025      -3.32008
637      1.371281      4.128938      -3.330859
637      1.367687      4.123261      -3.330011
637      1.366231      4.118256      -3.332274
637      1.365334      4.115637      -3.334105
637      1.365758      4.112991      -3.337029
637      1.366567      4.111574      -3.340853
637      1.362492      4.103992      -3.340227
637      1.363261      4.10582      -3.349432
637      1.361949      4.10449      -3.354442
637      1.360046      4.102643      -3.357706
637      1.35986      4.102194      -3.358265
637      1.356794      4.101039      -3.366288
637      1.354607      4.099005      -3.368322
637      1.347305      4.093552      -3.370667
637      1.343962      4.091201      -3.371444
637      1.341112      4.088993      -3.372653
637      1.339729      4.088467      -3.374616
637      1.339524      4.08938      -3.378673
637      1.337656      4.088031      -3.38072
637      1.337459      4.087788      -3.381095
637      1.336284      4.089662      -3.391576
637      1.338527      4.095081      -3.407764
637      1.338553      4.098947      -3.415029
637      1.340728      4.102873      -3.423286
637      1.340813      4.103009      -3.423479
637      1.344535      4.109534      -3.433706
637      1.346693      4.114644      -3.443589
637      1.351669      4.128771      -3.467638
637      1.351732      4.129325      -3.468157
637      1.355463      4.145108      -3.491915
637      1.358286      4.155955      -3.504941
637      1.366019      4.179132      -3.532084
637      1.370218      4.191933      -3.546794
637      1.375085      4.206546      -3.564533
637      1.377678      4.21651      -3.577998
637      1.383746      4.236302      -3.602285
637      1.38661      4.250009      -3.621248
637      1.391358      4.265176      -3.640529
637      1.404563      4.29697      -3.678793
637      1.412352      4.312877      -3.697015
637      1.419265      4.327265      -3.713441
637      1.425296      4.340424      -3.728201
637      1.42582      4.341067      -3.728429
637      1.434812      4.356583      -3.744641
637      1.449372      4.382172      -3.773697
637      1.456554      4.393886      -3.785064
637      1.463107      4.406393      -3.797435
637      1.468839      4.416342      -3.806132
637      1.4761      4.428183      -3.817161
637      1.489866      4.452557      -3.840849
637      1.497213      4.463451      -3.849909
637      1.50921      4.484785      -3.872326
637      1.518714      4.499683      -3.887645
637      1.527875      4.51351      -3.902247
637      1.53772      4.528083      -3.917544
637      1.547072      4.541531      -3.931981
637      1.548967      4.543039      -3.932642
637      1.578837      4.58337      -3.980012
637      1.587423      4.593789      -3.991317
637      1.588072      4.594174      -3.991502
637      1.597834      4.604737      -4.003592
637      1.616512      4.627455      -4.029757
637      1.625332      4.63648      -4.039323
637      1.63589      4.647812      -4.051086
637      1.642467      4.650661      -4.054024
637      1.654601      4.66658      -4.070508
637      1.664847      4.677109      -4.081556
637      1.67276      4.684806      -4.089684
637      1.680429      4.69083      -4.097287
637      1.6961      4.709445      -4.123233
637      1.704925      4.722963      -4.136703
637      1.710913      4.729017      -4.145387
637      1.720463      4.744219      -4.165016
637      1.726544      4.752582      -4.177285
637      1.730816      4.756728      -4.184633
637      1.742251      4.77351      -4.206843
637      1.746968      4.779455      -4.214333
637      1.751675      4.786448      -4.221698
637      1.755212      4.792752      -4.226817
637      1.759355      4.800689      -4.232893
637      1.759703      4.805158      -4.236146
637      1.760247      4.809238      -4.23813
637      1.759941      4.81139      -4.237881
637      1.759523      4.813993      -4.237808
637      1.761205      4.81946      -4.239878
637      1.762027      4.822757      -4.23945
637      1.763353      4.825719      -4.238721
637      1.763946      4.826448      -4.23651
637      1.766724      4.829381      -4.234441
637      1.767815      4.830123      -4.233148
637      1.769145      4.831714      -4.232948
637      1.769648      4.830898      -4.231106
637      1.770556      4.830455      -4.230138
637      1.770938      4.830467      -4.230154
637      1.778058      4.832232      -4.230217
637      1.780219      4.833168      -4.230554
637      1.781098      4.832477      -4.229204
637      1.781438      4.830763      -4.226797
637      1.781266      4.828585      -4.223391
637      1.77995      4.824475      -4.218193
637      1.776883      4.818598      -4.211934
637      1.775747      4.814885      -4.207442
637      1.775604      4.814735      -4.207471
637      1.77584      4.813031      -4.206379
637      1.773337      4.80857      -4.202896
637      1.77091      4.807732      -4.205324
637      1.769972      4.805876      -4.204664
637      1.767429      4.802118      -4.202504
637      1.763744      4.797077      -4.199717
637      1.762242      4.794701      -4.197958
637      1.759946      4.789454      -4.195755
637      1.759807      4.789287      -4.195806
637      1.7587      4.786932      -4.195531
637      1.756038      4.781545      -4.191925
637      1.755697      4.783383      -4.196784
637      1.749376      4.776345      -4.195077
637      1.747027      4.773848      -4.195821
637      1.744884      4.772443      -4.197265
637      1.741839      4.770421      -4.198884
637      1.73477      4.763116      -4.197205
637      1.734579      4.763056      -4.197309
637      1.732824      4.763147      -4.200356
637      1.730944      4.766172      -4.207515
637      1.722727      4.759639      -4.205894
637      1.722513      4.764871      -4.214451
637      1.719436      4.765729      -4.217981
637      1.716138      4.766599      -4.221162
637      1.712115      4.767823      -4.224631
637      1.704454      4.765488      -4.227746
637      1.704454      4.765488      -4.227746
637      1.703621      4.765209      -4.22795
637      1.693573      4.760344      -4.228597
637      1.68821      4.759352      -4.231708
637      1.684621      4.757376      -4.231596
637      1.681403      4.756397      -4.232718
637      1.678693      4.755092      -4.233531
637      1.678503      4.757474      -4.238081
637      1.67452      4.756087      -4.240803
637      1.67452      4.756087      -4.240803
637      1.674266      4.75602      -4.240963
637      1.670796      4.755925      -4.246079
637      1.666349      4.753654      -4.248636
637      1.665176      4.753043      -4.249797
637      1.664272      4.752496      -4.2504
637      1.664079      4.75255      -4.25195
637      1.663912      4.752009      -4.252986
637      1.664133      4.751343      -4.254205
637      1.662034      4.745032      -4.249841
637      1.66229      4.744781      -4.250185
637      1.667027      4.744912      -4.259355
637      1.668738      4.744627      -4.261913
637      1.668858      4.742648      -4.26141
637      1.669104      4.740339      -4.259972
637      1.669836      4.738293      -4.258944
637      1.6702      4.734952      -4.255743
637      1.671012      4.732698      -4.25275
637      1.671546      4.729867      -4.249215
637      1.671916      4.729732      -4.249163
637      1.674597      4.725814      -4.24438
637      1.677035      4.724403      -4.242723
637      1.6803      4.719196      -4.234824
637      1.682958      4.720315      -4.235802
637      1.683994      4.71733      -4.232322
637      1.685871      4.714893      -4.228559
637      1.687005      4.710903      -4.221244
637      1.687005      4.710903      -4.221244
637      1.687416      4.71072      -4.221126
637      1.690004      4.705842      -4.214364
637      1.692352      4.701266      -4.205916
637      1.691947      4.69451      -4.195998
637      1.695273      4.699703      -4.198928
637      1.694498      4.693242      -4.194206
637      1.695007      4.692874      -4.191257
637      1.694785      4.687416      -4.186359
637      1.69488      4.687325      -4.186308
637      1.695004      4.684806      -4.183322
637      1.6953      4.684584      -4.183079
637      1.695869      4.677465      -4.172488
637      1.69628      4.675455      -4.16886
637      1.694665      4.669176      -4.16082
637      1.694465      4.667789      -4.158637
637      1.696114      4.671184      -4.161814
637      1.695851      4.670175      -4.160789
637      1.695942      4.669618      -4.159819
637      1.696962      4.669904      -4.159199
637      1.696935      4.669863      -4.159174
637      1.69513      4.666846      -4.156091
637      1.693231      4.664365      -4.154329
637      1.692215      4.663518      -4.154669
637      1.690018      4.661366      -4.153528
637      1.691036      4.663675      -4.156433
637      1.688435      4.661241      -4.154836
637      1.687745      4.662746      -4.157032
637      1.687198      4.664498      -4.160541
637      1.687015      4.664402      -4.160713
637      1.685464      4.665555      -4.165663
637      1.680914      4.656495      -4.15733
637      1.673745      4.640451      -4.141905
637      1.66319      4.615421      -4.11699
637      1.656477      4.600731      -4.103802
637      1.64644      4.577419      -4.079798
637      1.639252      4.56221      -4.064828
637      1.62613      4.532514      -4.035937
637      1.625896      4.531552      -4.036012
637      1.615951      4.508518      -4.021649
637      1.610043      4.49435      -4.014357
637      1.60687      4.481853      -4.010001
637      1.601443      4.466252      -4.002478
637      1.601683      4.464463      -4.003554
637      1.601867      4.463853      -4.003887
637      1.601881      4.463362      -4.003984
637      1.601881      4.463362      -4.003984
637      1.601976      4.463031      -4.00398
637      1.602043      4.462874      -4.004006
637      1.602114      4.462711      -4.004053
637      1.602247      4.462469      -4.003955
637      1.602313      4.462133      -4.003992
637      1.60239      4.461998      -4.003933
637      1.60239      4.461998      -4.003933
637      1.602475      4.46195      -4.003876
637      1.602592      4.461965      -4.003836
637      1.602592      4.461965      -4.003836
637      1.602776      4.461675      -4.003795
637      1.60287      4.461566      -4.003761
637      1.602993      4.461424      -4.003718
637      1.603138      4.461314      -4.003696
637      1.603455      4.461119      -4.003676
637      1.603597      4.461073      -4.003676
637      1.603714      4.460993      -4.003671
637      1.603821      4.460917      -4.00366
637      1.603821      4.460917      -4.00366
637      1.603929      4.460884      -4.003677
637      1.603995      4.460826      -4.003688
637      1.604057      4.460692      -4.003682
637      1.60406      4.460611      -4.00369
637      1.604128      4.460606      -4.003706
637      1.604138      4.460481      -4.003726
637      1.604238      4.460535      -4.003717
637      1.604306      4.460517      -4.003707
637      1.604306      4.460517      -4.003707
637      1.604506      4.460573      -4.003727
637      1.604638      4.46067      -4.003722
637      1.604749      4.460769      -4.003736
637      1.60494      4.461053      -4.003726
637      1.604978      4.46116      -4.003678
637      1.605078      4.461371      -4.003659
637      1.605149      4.461432      -4.003554
637      1.605275      4.461765      -4.00347
637      1.605275      4.461765      -4.00347
637      1.605398      4.462255      -4.00355
637      1.605605      4.462691      -4.003507
