2023-05-29T17:05:39Z
 
Index_No.     Time_Stamp
2635      482.2887
2635      482.2991
2635      482.3106
2635      482.3215
2635      482.3322
2635      482.3433
2635      482.3553
2635      482.3663
2635      482.3779
2635      482.3884
2635      482.3996
2635      482.4113
2635      482.4221
2635      482.4334
2635      482.4449
2635      482.4554
2635      482.466
2635      482.4774
2635      482.4882
2635      482.5001
2635      482.511
2635      482.5218
2635      482.5327
2635      482.5441
2635      482.5556
2635      482.5665
2635      482.5775
2635      482.5885
2635      482.6
2635      482.6102
2635      482.6216
2635      482.6324
2635      482.6432
2635      482.6555
2635      482.666
2635      482.6776
2635      482.6882
2635      482.6991
2635      482.7108
2635      482.7216
2635      482.7328
2635      482.7441
2635      482.755
2635      482.7659
2635      482.777
2635      482.7885
2635      482.7992
2635      482.8103
2635      482.8214
2635      482.8322
2635      482.8432
2635      482.8557
2635      482.8665
2635      482.8768
2635      482.888
2635      482.8987
2635      482.9102
2635      482.922
2635      482.9322
2635      482.9434
2635      482.9544
2635      482.9665
2635      482.9768
2635      482.9883
2635      482.999
2635      483.0098
2635      483.0218
2635      483.0323
2635      483.0435
2635      483.0544
2635      483.0665
2635      483.0773
2635      483.0883
2635      483.0996
2635      483.1107
2635      483.1215
2635      483.1326
2635      483.1434
2635      483.1547
2635      483.1655
2635      483.1767
2635      483.1886
2635      483.199
2635      483.2104
2635      483.221
2635      483.233
2635      483.2439
2635      483.2552
2635      483.2659
2635      483.2769
2635      483.2885
2635      483.2994
2635      483.3106
2635      483.3212
2635      483.3338
2635      483.3437
2635      483.3554
2635      483.3661
2635      483.3772
2635      483.3882
2635      483.3991
2635      483.4104
2635      483.4213
2635      483.4323
2635      483.444
2635      483.455
2635      483.466
2635      483.4772
2635      483.4883
2635      483.5024
2635      483.5126
2635      483.5209
2635      483.5323
2635      483.5442
2635      483.555
2635      483.5663
2635      483.577
2635      483.5881
2635      483.5991
2635      483.6103
2635      483.6214
2635      483.6324
2635      483.6434
2635      483.6554
2635      483.6665
2635      483.6767
2635      483.6888
2635      483.6993
2635      483.7105
2635      483.722
2635      483.7327
2635      483.7434
2635      483.7547
2635      483.7659
2635      483.7766
2635      483.7884
2635      483.8
2635      483.8108
2635      483.8215
2635      483.8327
2635      483.8432
2635      483.8542
2635      483.8666
2635      483.8784
2635      483.8878
2635      483.8993
2635      483.9102
2635      483.9212
2635      483.9335
2635      483.9442
2635      483.9545
2635      483.9656
2635      483.9772
2635      483.9886
2635      483.9996
2635      484.0106
2635      484.0214
2635      484.0323
2635      484.0432
2635      484.0553
2635      484.0664
2635      484.0773
2635      484.0887
2635      484.0995
2635      484.1108
2635      484.1216
2635      484.1321
2635      484.1431
2635      484.1552
2635      484.1662
2635      484.1771
2635      484.1894
2635      484.1992
2635      484.2102
2635      484.2213
2635      484.2324
2635      484.244
2635      484.2552
2635      484.2665
2635      484.2771
2635      484.2882
2635      484.2995
2635      484.3102
2635      484.3212
2635      484.3322
2635      484.3442
2635      484.3554
2635      484.3663
2635      484.3765
2635      484.3879
2635      484.4
2635      484.4109
2635      484.422
2635      484.4332
2635      484.4441
2635      484.4551
2635      484.4663
2635      484.4766
2635      484.488
2635      484.4998
2635      484.5107
2635      484.5215
2635      484.5331
2635      484.5432
2635      484.5544
2635      484.5668
2635      484.5772
2635      484.5879
2635      484.5996
2635      484.6106
2635      484.6212
2635      484.6325
2635      484.6436
2635      484.6544
2635      484.6664
2635      484.677
2635      484.688
2635      484.6993
2635      484.7101
2635      484.7213
2635      484.7338
2635      484.744
2635      484.7549
2635      484.7664
2635      484.7775
2635      484.7882
2635      484.7996
2635      484.8104
2635      484.8213
2635      484.8321
2635      484.844
2635      484.8554
2635      484.8661
2635      484.8773
2635      484.8887
2635      484.8993
2635      484.9106
2635      484.9216
2635      484.9326
2635      484.9434
2635      484.9548
2635      484.9657
2635      484.9771
2635      484.9883
2635      484.9992
2635      485.0101
2635      485.0213
2635      485.0321
2635      485.044
2635      485.0551
2635      485.0659
2635      485.0772
2635      485.0887
2635      485.0988
2635      485.1101
2635      485.1213
2635      485.1326
2635      485.1436
2635      485.1549
2635      485.1659
2635      485.177
2635      485.1884
2635      485.1995
2635      485.2101
2635      485.2213
2635      485.2322
2635      485.2436
2635      485.2552
2635      485.2661
2635      485.2765
2635      485.288
2635      485.2995
2635      485.3102
2635      485.3212
2635      485.3322
2635      485.3441
2635      485.3555
2635      485.3666
2635      485.3771
2635      485.388
2635      485.401
2635      485.4097
2635      485.4213
2635      485.4335
2635      485.4438
2635      485.4549
2635      485.4662
2635      485.477
2635      485.4883
2635      485.499
2635      485.5101
2635      485.5212
2635      485.5333
2635      485.544
2635      485.5551
2635      485.5662
2635      485.5769
2635      485.5882
2635      485.599
2635      485.61
2635      485.6214
2635      485.6331
2635      485.644
2635      485.6549
2635      485.6662
2635      485.6768
2635      485.688
2635      485.6991
2635      485.7103
2635      485.7212
2635      485.7326
2635      485.7442
2635      485.7547
2635      485.7656
2635      485.7777
2635      485.788
2635      485.7988
2635      485.81
2635      485.8227
2635      485.8328
2635      485.8434
2635      485.8545
2635      485.8671
2635      485.8772
2635      485.8882
2635      485.899
2635      485.9101
2635      485.9212
2635      485.9319
2635      485.9442
2635      485.9552
2635      485.9661
2635      485.9771
2635      485.9883
2635      485.999
2635      486.0101
2635      486.0213
2635      486.0323
2635      486.0432
2635      486.0545
2635      486.0673
2635      486.0769
2635      486.0884
2635      486.0994
2635      486.1105
2635      486.1212
2635      486.1323
2635      486.1432
2635      486.1552
2635      486.1663
2635      486.1775
2635      486.1884
2635      486.1992
2635      486.2102
2635      486.2216
2635      486.2322
2635      486.2432
2635      486.2552
2635      486.2661
2635      486.2772
2635      486.2882
2635      486.2992
2635      486.3103
2635      486.3213
2635      486.3323
2635      486.3431
2635      486.3553
2635      486.3661
2635      486.377
2635      486.3881
2635      486.3991
2635      486.4104
2635      486.4212
2635      486.432
2635      486.4442
2635      486.4552
2635      486.4659
2635      486.4771
2635      486.4883
2635      486.4997
2635      486.51
2635      486.5212
2635      486.5329
2635      486.5439
2635      486.5555
2635      486.5659
2635      486.577
2635      486.5881
2635      486.6001
2635      486.6096
2635      486.622
2635      486.6322
2635      486.6437
2635      486.6546
2635      486.666
2635      486.6769
2635      486.6888
2635      486.6996
2635      486.711
2635      486.7216
2635      486.7323
2635      486.7437
2635      486.7548
2635      486.766
2635      486.7768
2635      486.7878
2635      486.7993
2635      486.8107
2635      486.8214
2635      486.8325
2635      486.8432
2635      486.8546
2635      486.8654
2635      486.877
2635      486.888
2635      486.8989
2635      486.9115
2635      486.9209
2635      486.9334
2635      486.9438
2635      486.955
2635      486.9659
2635      486.977
2635      486.9884
2635      486.9987
2635      487.01
2635      487.0211
2635      487.0324
2635      487.0435
2635      487.0546
2635      487.0656
2635      487.0771
2635      487.088
2635      487.099
2635      487.1099
2635      487.122
2635      487.1324
2635      487.1434
2635      487.1545
2635      487.1657
2635      487.177
2635      487.1881
2635      487.1991
2635      487.2103
2635      487.2211
2635      487.2324
2635      487.2435
2635      487.2551
2635      487.2654
2635      487.2768
2635      487.2881
2635      487.2986
2635      487.3111
2635      487.3218
2635      487.3327
2635      487.3435
2635      487.3547
2635      487.3654
2635      487.3763
2635      487.3884
2635      487.399
2635      487.4116
2635      487.421
2635      487.4326
2635      487.4438
2635      487.455
2635      487.4657
2635      487.4772
2635      487.4879
2635      487.4991
2635      487.51
2635      487.522
2635      487.5325
2635      487.5435
2635      487.5551
2635      487.5663
2635      487.5766
2635      487.5882
2635      487.5993
2635      487.6112
2635      487.6221
2635      487.6328
2635      487.6445
2635      487.6548
2635      487.666
2635      487.6773
2635      487.6883
2635      487.7
2635      487.7112
2635      487.7227
2635      487.7328
2635      487.7441
2635      487.7555
2635      487.7664
2635      487.7769
2635      487.7884
2635      487.8008
2635      487.8109
2635      487.8223
2635      487.8327
2635      487.8437
2635      487.8549
2635      487.866
2635      487.8773
2635      487.889
2635      487.8997
2635      487.9112
2635      487.9231
2635      487.9323
2635      487.9435
2635      487.9559
2635      487.966
2635      487.9769
2635      487.9886
2635      487.9995
2635      488.011
2635      488.0221
2635      488.0326
2635      488.0439
2635      488.0551
2635      488.0676
2635      488.0772
2635      488.0887
2635      488.0992
2635      488.1105
2635      488.1222
2635      488.1325
2635      488.1437
2635      488.1556
2635      488.1666
2635      488.1777
2635      488.1892
2635      488.1994
2635      488.2104
2635      488.222
2635      488.2332
2635      488.2446
2635      488.2555
2635      488.2676
2635      488.2768
2635      488.2883
2635      488.2995
2635      488.3105
2635      488.3225
2635      488.3331
2635      488.3444
2635      488.3555
2635      488.3662
2635      488.3773
2635      488.3884
2635      488.3993
2635      488.4102
2635      488.4224
2635      488.4333
2635      488.444
2635      488.4557
2635      488.4661
2635      488.477
2635      488.4885
2635      488.4991
2635      488.5103
2635      488.522
2635      488.5327
2635      488.5437
2635      488.5547
2635      488.5659
2635      488.5769
2635      488.5883
2635      488.6004
2635      488.6111
2635      488.6221
2635      488.633
2635      488.6443
2635      488.6551
2635      488.666
2635      488.6768
2635      488.6893
2635      488.7
2635      488.7112
2635      488.7231
2635      488.7325
2635      488.7436
2635      488.7547
2635      488.766
2635      488.7776
2635      488.7888
2635      488.7996
2635      488.8107
2635      488.8218
2635      488.8322
2635      488.8446
2635      488.8554
2635      488.8665
2635      488.8775
2635      488.8886
2635      488.8994
2635      488.9103
2635      488.9226
2635      488.9333
2635      488.9466
2635      488.9576
2635      488.9663
2635      488.9771
2635      488.9883
2635      488.9993
2635      489.0102
2635      489.0222
2635      489.0327
2635      489.0438
2635      489.055
2635      489.0656
2635      489.0776
2635      489.0887
2635      489.0993
2635      489.1107
2635      489.1218
2635      489.1322
2635      489.1433
2635      489.1558
2635      489.1666
2635      489.1769
2635      489.1882
2635      489.199
2635      489.2101
2635      489.2224
2635      489.2326
2635      489.2437
2635      489.2547
2635      489.2658
2635      489.2772
2635      489.2877
2635      489.2988
2635      489.311
2635      489.3224
2635      489.333
2635      489.3441
2635      489.3553
2635      489.3658
2635      489.377
2635      489.3888
2635      489.3994
2635      489.4101
2635      489.4213
2635      489.4322
2635      489.4443
2635      489.4553
2635      489.4677
2635      489.4768
2635      489.4882
2635      489.4999
2635      489.5106
2635      489.5216
2635      489.5329
2635      489.5437
2635      489.5546
2635      489.5657
2635      489.5776
2635      489.5879
2635      489.5992
2635      489.6105
2635      489.6216
2635      489.6324
2635      489.6445
2635      489.6556
2635      489.666
2635      489.6777
2635      489.6884
2635      489.6991
2635      489.7104
2635      489.7223
2635      489.7327
2635      489.7443
2635      489.7555
2635      489.7665
2635      489.7774
2635      489.7885
2635      489.7997
2635      489.8103
2635      489.8221
2635      489.8325
2635      489.8436
2635      489.8545
2635      489.8668
2635      489.8773
2635      489.8883
2635      489.899
2635      489.9102
2635      489.9218
2635      489.9331
2635      489.9439
2635      489.9555
2635      489.9661
2635      489.977
2635      489.9881
2635      490
2635      490.0107
2635      490.0226
2635      490.0332
2635      490.0442
2635      490.0553
2635      490.0662
2635      490.078
2635      490.0882
2635      490.0992
2635      490.1108
2635      490.1212
2635      490.1326
2635      490.144
2635      490.155
2635      490.1658
2635      490.178
2635      490.1889
2635      490.199
2635      490.2102
2635      490.2226
2635      490.2344
2635      490.2439
2635      490.2555
2635      490.2664
2635      490.2772
2635      490.2883
2635      490.2993
2635      490.3117
2635      490.3209
2635      490.3582
2635      490.3668
2635      490.3776
2635      490.3885
2635      490.3991
2635      490.4104
2635      490.4215
2635      490.4328
2635      490.4437
2635      490.4548
2635      490.4656
2635      490.4769
2635      490.4887
2635      490.4999
2635      490.5111
2635      490.5219
2635      490.5325
2635      490.544
2635      490.5548
2635      490.5656
2635      490.5782
2635      490.5889
2635      490.5995
2635      490.6107
2635      490.6216
2635      490.6326
2635      490.6437
2635      490.6546
2635      490.6656
2635      490.6778
2635      490.6893
2635      490.6991
2635      490.7107
2635      490.7213
2635      490.7327
2635      490.7436
2635      490.7554
2635      490.7664
2635      490.7775
2635      490.7884
2635      490.8
2635      490.8106
2635      490.8214
2635      490.8323
2635      490.8448
2635      490.8553
2635      490.8661
2635      490.8773
2635      490.8879
2635      490.8987
2635      490.9114
2635      490.9231
2635      490.9326
2635      490.9442
2635      490.955
2635      490.9656
2635      490.977
2635      490.9888
2635      490.9996
2635      491.011
2635      491.0215
2635      491.033
2635      491.0436
2635      491.0547
2635      491.0667
2635      491.0773
2635      491.0886
2635      491.0995
2635      491.1107
2635      491.1215
2635      491.1325
2635      491.1435
2635      491.1554
2635      491.1664
2635      491.177
2635      491.1883
2635      491.1994
2635      491.2104
2635      491.2214
2635      491.2324
2635      491.2446
2635      491.2554
2635      491.2664
2635      491.2771
2635      491.2881
2635      491.2995
2635      491.3107
2635      491.3214
2635      491.3328
2635      491.344
2635      491.3549
2635      491.3657
2635      491.3777
2635      491.3885
2635      491.3994
2635      491.4102
2635      491.4217
2635      491.4327
2635      491.444
2635      491.455
2635      491.4656
2635      491.4767
2635      491.4889
2635      491.5002
2635      491.5101
2635      491.5221
2635      491.5327
2635      491.5442
2635      491.555
2635      491.5659
2635      491.577
2635      491.5887
2635      491.599
2635      491.6112
2635      491.6223
2635      491.6328
2635      491.644
2635      491.6551
2635      491.6663
2635      491.6768
2635      491.6881
2635      491.6995
2635      491.7109
2635      491.7221
2635      491.733
2635      491.744
2635      491.7551
2635      491.7661
2635      491.7779
2635      491.788
2635      491.799
2635      491.8109
2635      491.8221
2635      491.8331
2635      491.8445
2635      491.8552
2635      491.8662
2635      491.8771
2635      491.8883
2635      491.8991
2635      491.9104
2635      491.9217
2635      491.9323
2635      491.9433
2635      491.9557
2635      491.9665
2635      491.977
2635      491.9879
2635      491.999
2635      492.0139
2635      492.0226
2635      492.0338
2635      492.0449
2635      492.0558
2635      492.0669
2635      492.0777
2635      492.0882
2635      492.1001
2635      492.1114
2635      492.1226
2635      492.1334
2635      492.1448
2635      492.1544
2635      492.1653
2635      492.176
2635      492.1872
2635      492.1992
2635      492.21
2635      492.2213
2635      492.2323
2635      492.2427
2635      492.2538
2635      492.2652
2635      492.2758
2635      492.2881
2635      492.2983
2635      492.3094
2635      492.3216
2635      492.3323
2635      492.3431
2635      492.3547
2635      492.3652
2635      492.3762
2635      492.3874
2635      492.3992
2635      492.4102
2635      492.421
2635      492.4317
2635      492.4428
2635      492.4541
2635      492.4652
2635      492.4763
2635      492.4875
2635      492.4992
2635      492.51
2635      492.5209
2635      492.5319
2635      492.5429
2635      492.554
2635      492.5655
2635      492.5761
2635      492.5872
2635      492.599
2635      492.6096
2635      492.6201
2635      492.6319
2635      492.6425
2635      492.6535
2635      492.6652
2635      492.6755
2635      492.6867
2635      492.698
2635      492.7088
2635      492.7209
2635      492.7318
2635      492.743
2635      492.754
2635      492.765
2635      492.7755
2635      492.7867
2635      492.798
2635      492.8089
2635      492.821
2635      492.8331
2635      492.843
2635      492.854
2635      492.8651
2635      492.8762
2635      492.8871
2635      492.8985
2635      492.9096
2635      492.9202
2635      492.9313
2635      492.9422
2635      492.9546
2635      492.9655
2635      492.9763
2635      492.9888
2635      492.9976
2635      493.0089
2635      493.0204
2635      493.0323
2635      493.0429
2635      493.0544
2635      493.0668
2635      493.0757
2635      493.0878
2635      493.0981
2635      493.11
2635      493.1201
2635      493.1322
2635      493.1435
2635      493.1543
2635      493.1651
2635      493.1761
2635      493.187
2635      493.198
2635      493.2094
2635      493.2211
2635      493.232
2635      493.2426
2635      493.254
2635      493.2649
2635      493.2759
2635      493.2875
2635      493.299
2635      493.3102
2635      493.3201
2635      493.3319
2635      493.3426
2635      493.3538
2635      493.3648
2635      493.377
2635      493.3871
2635      493.3987
2635      493.4101
2635      493.4211
2635      493.4326
2635      493.4435
2635      493.4555
2635      493.4653
2635      493.4765
2635      493.4879
2635      493.4988
2635      493.5096
2635      493.5218
2635      493.5331
2635      493.5433
2635      493.5545
2635      493.5652
2635      493.576
2635      493.587
2635      493.598
2635      493.6088
2635      493.6197
2635      493.6318
2635      493.6424
2635      493.6532
2635      493.6641
2635      493.6749
2635      493.6861
2635      493.6979
2635      493.7098
2635      493.72
2635      493.7313
2635      493.7421
2635      493.7527
2635      493.7652
2635      493.7757
2635      493.7869
2635      493.7974
2635      493.8085
2635      493.8195
2635      493.8306
2635      493.842
2635      493.8531
2635      493.8637
2635      493.8749
2635      493.8862
2635      493.8969
2635      493.9083
2635      493.92
2635      493.9306
2635      493.9417
2635      493.953
2635      493.9636
2635      493.9748
2635      493.9869
2635      493.998
2635      494.0092
2635      494.0207
2635      494.032
2635      494.0427
2635      494.0538
2635      494.065
2635      494.0759
2635      494.0876
2635      494.0998
2635      494.1094
2635      494.1204
2635      494.1317
2635      494.1428
2635      494.1539
2635      494.1646
2635      494.184
2635      494.2064
2635      494.2148
2635      494.224
2635      494.2332
2635      494.2423
2635      494.2515
2635      494.2626
2635      494.2731
2635      494.2849
2635      494.2954
2635      494.3066
2635      494.318
2635      494.3288
2635      494.3399
2635      494.3513
2635      494.3624
2635      494.3731
2635      494.3844
2635      494.3955
2635      494.4067
2635      494.4178
2635      494.4289
2635      494.4417
2635      494.4509
2635      494.4622
2635      494.4731
2635      494.4845
2635      494.4957
2635      494.5065
2635      494.5189
2635      494.5286
2635      494.5399
2635      494.5517
2635      494.5623
2635      494.5735
2635      494.5844
2635      494.5941
2635      494.6049
2635      494.6159
2635      494.6269
2635      494.638
2635      494.6499
2635      494.6595
2635      494.6716
2635      494.6819
2635      494.693
2635      494.704
2635      494.7149
2635      494.7256
2635      494.7369
2635      494.7495
2635      494.7593
2635      494.7701
2635      494.7811
2635      494.7923
2635      494.8033
2635      494.8141
2635      494.8252
2635      494.8364
2635      494.8473
2635      494.8593
2635      494.8703
2635      494.8806
2635      494.8919
2635      494.9041
2635      494.914
2635      494.9254
2635      494.9363
2635      494.9475
2635      494.9595
2635      494.9694
2635      494.981
2635      494.9927
2635      495.0031
2635      495.0141
2635      495.0244
2635      495.0362
2635      495.0479
2635      495.0587
2635      495.0699
2635      495.0798
2635      495.0915
2635      495.1036
2635      495.1146
2635      495.1255
2635      495.1358
2635      495.1468
2635      495.1583
2635      495.1698
2635      495.1799
2635      495.1916
2635      495.2033
2635      495.2141
2635      495.2252
2635      495.2357
2635      495.2474
2635      495.2587
2635      495.2696
2635      495.2805
2635      495.2913
2635      495.3031
2635      495.3141
2635      495.3251
2635      495.3355
2635      495.3464
2635      495.3592
2635      495.3697
2635      495.3803
2635      495.3922
2635      495.4034
2635      495.4143
2635      495.4253
2635      495.437
2635      495.4473
2635      495.4584
2635      495.4695
2635      495.4799
2635      495.4924
2635      495.5034
2635      495.5144
2635      495.5255
2635      495.5366
2635      495.5473
2635      495.5584
2635      495.5688
2635      495.5809
2635      495.5919
2635      495.6035
2635      495.6141
2635      495.6243
2635      495.6366
2635      495.6474
2635      495.6584
2635      495.6702
2635      495.6807
2635      495.6918
2635      495.703
2635      495.7138
2635      495.725
2635      495.7353
2635      495.7464
2635      495.7586
2635      495.7696
2635      495.7821
2635      495.7912
2635      495.8031
2635      495.8142
2635      495.8251
2635      495.8355
2635      495.8465
2635      495.8592
2635      495.8693
2635      495.8798
2635      495.8913
2635      495.9028
2635      495.913
2635      495.9243
2635      495.9378
2635      495.9475
2635      495.9583
2635      495.97
2635      495.9804
2635      495.9919
2635      496.003
2635      496.0139
2635      496.025
2635      496.0359
2635      496.0477
2635      496.0588
2635      496.0698
2635      496.08
2635      496.0925
2635      496.1038
2635      496.114
2635      496.1255
2635      496.136
2635      496.1463
2635      496.1583
2635      496.1693
2635      496.1815
2635      496.1911
2635      496.203
2635      496.213
2635      496.2246
2635      496.2369
2635      496.2484
2635      496.2585
2635      496.2697
2635      496.2806
2635      496.2915
2635      496.302
2635      496.3147
2635      496.3262
2635      496.3365
2635      496.3477
2635      496.3589
2635      496.3697
2635      496.3803
2635      496.3921
2635      496.4031
2635      496.4142
2635      496.4253
2635      496.4364
2635      496.4472
2635      496.4582
2635      496.4698
2635      496.4806
2635      496.4914
2635      496.5031
2635      496.5143
2635      496.5252
2635      496.5362
2635      496.5473
2635      496.5583
2635      496.5693
2635      496.5805
2635      496.5925
2635      496.6034
2635      496.614
2635      496.6241
2635      496.6352
2635      496.648
2635      496.6591
2635      496.6696
2635      496.6804
2635      496.6916
2635      496.7036
2635      496.7144
2635      496.7256
2635      496.7365
2635      496.7472
2635      496.7576
2635      496.7696
2635      496.7806
2635      496.7925
2635      496.8032
2635      496.8144
2635      496.8253
2635      496.8365
2635      496.8481
2635      496.8576
2635      496.8694
2635      496.8805
2635      496.8922
2635      496.9032
2635      496.9142
2635      496.9252
2635      496.9361
2635      496.9464
2635      496.9581
2635      496.9695
2635      496.9803
2635      496.9914
2635      497.0034
2635      497.0138
2635      497.0248
2635      497.0373
2635      497.0477
2635      497.0589
2635      497.0692
2635      497.0814
2635      497.0924
2635      497.1035
2635      497.1143
2635      497.1252
2635      497.1365
2635      497.1473
2635      497.1576
2635      497.169
2635      497.1806
2635      497.1916
2635      497.2029
2635      497.2141
2635      497.2248
2635      497.2366
2635      497.2476
2635      497.26
2635      497.2695
2635      497.2803
2635      497.2921
2635      497.3031
2635      497.314
2635      497.3251
2635      497.3362
2635      497.3466
2635      497.3583
2635      497.3697
2635      497.3806
2635      497.3916
2635      497.4029
2635      497.4131
2635      497.4259
2635      497.4367
2635      497.4477
2635      497.4588
2635      497.4697
2635      497.4803
2635      497.4919
2635      497.5031
2635      497.5141
2635      497.5258
2635      497.5358
2635      497.5466
2635      497.5582
2635      497.5686
2635      497.5798
2635      497.5923
2635      497.6033
2635      497.6142
2635      497.6252
2635      497.6364
2635      497.6472
2635      497.6584
2635      497.6696
2635      497.6812
2635      497.6913
2635      497.7034
2635      497.7144
2635      497.7255
2635      497.7366
2635      497.7473
2635      497.7586
2635      497.7695
2635      497.7805
2635      497.7913
2635      497.8028
2635      497.8139
2635      497.8256
2635      497.8351
2635      497.8479
2635      497.859
2635      497.8697
2635      497.8806
2635      497.8918
2635      497.9028
2635      497.9137
2635      497.9248
2635      497.9362
2635      497.9472
2635      497.9583
2635      497.9694
2635      497.9801
2635      497.9924
2635      498.0038
2635      498.0143
2635      498.0254
2635      498.0364
2635      498.0473
2635      498.0583
2635      498.0692
2635      498.0798
2635      498.092
2635      498.1031
2635      498.1142
2635      498.1256
2635      498.1361
2635      498.1465
2635      498.1591
2635      498.1695
2635      498.1804
2635      498.191
2635      498.2025
2635      498.2141
2635      498.2251
2635      498.236
2635      498.2466
2635      498.2592
2635      498.2696
2635      498.2805
2635      498.2916
2635      498.3026
2635      498.3138
2635      498.3242
2635      498.3359
2635      498.348
2635      498.3591
2635      498.3695
2635      498.3807
2635      498.3916
2635      498.403
2635      498.4148
2635      498.4249
2635      498.436
2635      498.4471
2635      498.4582
2635      498.4696
2635      498.4806
2635      498.4911
2635      498.5031
2635      498.5139
2635      498.525
2635      498.536
2635      498.5463
2635      498.5582
2635      498.57
2635      498.5804
2635      498.5923
2635      498.6031
2635      498.614
2635      498.6252
2635      498.636
2635      498.6466
2635      498.6581
2635      498.6694
2635      498.6805
2635      498.6916
2635      498.7028
2635      498.7138
2635      498.7248
2635      498.7362
2635      498.7472
2635      498.7583
2635      498.7696
2635      498.7806
2635      498.7912
2635      498.8029
2635      498.8131
2635      498.8247
2635      498.8378
2635      498.8469
2635      498.8584
2635      498.8701
2635      498.881
2635      498.8907
2635      498.9025
2635      498.9142
2635      498.9251
2635      498.9361
2635      498.9471
2635      498.9582
2635      498.9691
2635      498.9807
2635      498.9916
2635      499.0028
2635      499.0143
2635      499.0254
2635      499.0376
2635      499.0471
2635      499.0583
2635      499.0693
2635      499.0797
2635      499.0921
2635      499.103
2635      499.114
2635      499.1251
2635      499.1362
2635      499.1465
2635      499.1584
2635      499.1694
2635      499.1805
2635      499.1933
2635      499.2024
2635      499.2146
2635      499.2256
2635      499.2365
2635      499.2472
2635      499.2577
2635      499.2712
2635      499.2801
2635      499.2915
2635      499.3021
2635      499.3147
2635      499.325
2635      499.3361
2635      499.347
2635      499.3581
2635      499.3696
2635      499.3806
2635      499.3908
2635      499.4024
2635      499.4142
2635      499.4251
2635      499.4362
2635      499.4471
2635      499.4597
2635      499.4689
2635      499.4808
2635      499.4919
2635      499.5029
2635      499.5138
2635      499.5243
2635      499.536
2635      499.547
2635      499.5586
2635      499.5699
2635      499.5808
2635      499.5918
2635      499.6028
2635      499.6139
2635      499.6248
2635      499.6367
2635      499.6478
2635      499.6584
2635      499.6699
2635      499.6807
2635      499.6919
2635      499.7025
2635      499.7141
2635      499.725
2635      499.7363
2635      499.7476
2635      499.7581
2635      499.7696
2635      499.7805
2635      499.7917
2635      499.8039
2635      499.8134
2635      499.8252
2635      499.8362
2635      499.8483
2635      499.8582
2635      499.8706
2635      499.8812
2635      499.8921
2635      499.9051
2635      499.9142
2635      499.9258
2635      499.9375
2635      499.9473
2635      499.9603
2635      499.9703
2635      499.9822
2635      499.9928
2635      500.0046
2635      500.0128
2635      500.0252
2635      500.0353
2635      500.0469
2635      500.0585
2635      500.0697
2635      500.0822
2635      500.0912
2635      500.1029
2635      500.1139
2635      500.125
2635      500.1355
2635      500.147
2635      500.1596
2635      500.1698
2635      500.181
2635      500.1923
2635      500.203
2635      500.2141
2635      500.2247
2635      500.237
2635      500.2467
2635      500.2591
2635      500.2695
2635      500.2824
2635      500.2912
2635      500.3028
2635      500.3136
2635      500.3254
2635      500.3605
2635      500.3667
2635      500.3722
2635      500.3805
2635      500.3916
2635      500.4025
2635      500.4136
2635      500.4257
2635      500.4365
2635      500.4476
2635      500.4586
2635      500.4695
2635      500.4803
2635      500.4913
2635      500.5031
2635      500.5139
2635      500.5249
2635      500.5357
2635      500.549
2635      500.5603
2635      500.5693
2635      500.5815
2635      500.5942
2635      500.6027
2635      500.6141
2635      500.6261
2635      500.6363
2635      500.6503
2635      500.6595
2635      500.6719
2635      500.6819
2635      500.6926
2635      500.7047
2635      500.7154
2635      500.7272
2635      500.7375
2635      500.7493
2635      500.759
2635      500.771
2635      500.7821
2635      500.7911
2635      500.8033
2635      500.8172
2635      500.8293
2635      500.8388
2635      500.8492
2635      500.8584
2635      500.8704
2635      500.8806
2635      500.8958
2635      500.9055
2635      500.9142
2635      500.9263
2635      500.9363
2635      500.9474
2635      500.9583
2635      500.9694
2635      500.981
2635      500.992
2635      501.0044
2635      501.0137
2635      501.0249
2635      501.0361
2635      501.0463
2635      501.0579
2635      501.0691
2635      501.0812
2635      501.0921
2635      501.1032
2635      501.1141
2635      501.1251
2635      501.1364
2635      501.1474
2635      501.1575
2635      501.1695
2635      501.1805
2635      501.1921
2635      501.2031
2635      501.2141
2635      501.2251
2635      501.2363
2635      501.2471
2635      501.2574
2635      501.2694
2635      501.2804
2635      501.2924
2635      501.3031
2635      501.3149
2635      501.3258
2635      501.3365
2635      501.3501
2635      501.3581
2635      501.3709
2635      501.3831
2635      501.3935
2635      501.4036
2635      501.4155
2635      501.4267
2635      501.4403
2635      501.4466
2635      501.4587
2635      501.4733
2635      501.4815
2635      501.4924
2635      501.5037
2635      501.5144
2635      501.5254
2635      501.5367
2635      501.5468
2635      501.558
2635      501.5686
2635      501.5811
2635      501.5921
2635      501.6031
2635      501.614
2635      501.6251
2635      501.636
2635      501.6471
2635      501.6595
2635      501.6693
2635      501.6806
2635      501.6917
2635      501.703
2635      501.713
2635      501.7242
2635      501.7368
2635      501.7478
2635      501.7588
2635      501.7699
2635      501.7812
2635      501.7922
2635      501.8031
2635      501.8141
2635      501.825
2635      501.836
2635      501.847
2635      501.8575
2635      501.8695
2635      501.8807
2635      501.8919
2635      501.9025
2635      501.9137
2635      501.9243
2635      501.9367
2635      501.9478
2635      501.9588
2635      501.9697
2635      501.9812
2635      501.9922
2635      502.0033
